t,phi,alpha,theta,phi_dot,alpha_dot,theta_dot,tau
2.1000,-0.326759,-1.279552,-0.868194,0.0397,-0.6772,-7.1999,0.00
2.1100,-0.326056,-1.273057,-0.940449,0.1002,-0.6238,-7.2504,0.00
2.1200,-0.324724,-1.267073,-1.013228,0.1655,-0.5749,-7.3043,0.00
2.1300,-0.322713,-1.261551,-1.086558,0.2358,-0.5318,-7.3606,0.00
2.1400,-0.319973,-1.256422,-1.160457,0.3114,-0.4963,-7.4178,0.00
2.1500,-0.316449,-1.251600,-1.234925,0.3923,-0.4706,-7.4743,0.00
2.1600,-0.312087,-1.246974,-1.309946,0.4787,-0.4570,-7.5280,0.00
0.0010,0.000000,-0.000000,0.150000,0.0000,0.0000,0.0000,312.15
0.0020,-0.000027,-0.000091,0.150090,-0.0432,-0.1457,0.1437,292.84
0.0030,-0.000096,-0.000322,0.150318,-0.0838,-0.2825,0.2788,274.51
0.0040,-0.000203,-0.000685,0.150676,-0.1218,-0.4109,0.4057,257.11
0.0050,-0.000347,-0.001171,0.151156,-0.1575,-0.5312,0.5248,240.59
0.0060,-0.000526,-0.001773,0.151751,-0.1908,-0.6439,0.6364,224.92
0.0070,-0.000736,-0.002482,0.152452,-0.2220,-0.7493,0.7410,210.05
0.0080,-0.000976,-0.003293,0.153255,-0.2511,-0.8478,0.8390,195.93
0.0090,-0.001244,-0.004199,0.154151,-0.2783,-0.9397,0.9305,182.54
0.0100,-0.001538,-0.005192,0.155135,-0.3036,-1.0255,1.0160,169.83
0.0110,-0.001857,-0.006267,0.156201,-0.3272,-1.1054,1.0958,157.78
0.0120,-0.002197,-0.007419,0.157343,-0.3491,-1.1797,1.1701,146.34
0.0130,-0.002559,-0.008642,0.158556,-0.3695,-1.2488,1.2392,135.49
0.0140,-0.002941,-0.009931,0.159836,-0.3883,-1.3128,1.3035,125.20
0.0150,-0.003340,-0.011281,0.161176,-0.4058,-1.3721,1.3632,115.44
0.0160,-0.003756,-0.012687,0.162574,-0.4219,-1.4269,1.4184,106.19
0.0170,-0.004187,-0.014146,0.164025,-0.4367,-1.4775,1.4696,97.41
0.0180,-0.004632,-0.015652,0.165524,-0.4504,-1.5241,1.5168,89.08
0.0190,-0.005090,-0.017203,0.167068,-0.4629,-1.5668,1.5603,81.19
0.0200,-0.005560,-0.018794,0.168653,-0.4744,-1.6060,1.6003,73.70
0.0210,-0.006041,-0.020423,0.170276,-0.4849,-1.6419,1.6370,66.60
0.0220,-0.006532,-0.022085,0.171934,-0.4944,-1.6745,1.6706,59.87
0.0230,-0.007032,-0.023778,0.173624,-0.5030,-1.7041,1.7012,53.48
0.0240,-0.007540,-0.025499,0.175343,-0.5107,-1.7309,1.7291,47.43
0.0250,-0.008055,-0.027245,0.177087,-0.5177,-1.7550,1.7544,41.68
0.0260,-0.008576,-0.029014,0.178856,-0.5239,-1.7766,1.7771,36.23
0.0270,-0.009104,-0.030802,0.180646,-0.5294,-1.7959,1.7976,31.06
0.0280,-0.009636,-0.032609,0.182455,-0.5342,-1.8129,1.8159,26.16
0.0290,-0.010173,-0.034431,0.184281,-0.5385,-1.8278,1.8322,21.51
0.0300,-0.010714,-0.036267,0.186122,-0.5421,-1.8407,1.8465,17.09
0.0310,-0.011258,-0.038114,0.187977,-0.5451,-1.8518,1.8590,12.89
0.0320,-0.011805,-0.039972,0.189842,-0.5477,-1.8612,1.8699,8.91
0.0330,-0.012353,-0.041838,0.191718,-0.5497,-1.8689,1.8791,5.13
0.0340,-0.012904,-0.043711,0.193602,-0.5513,-1.8751,1.8868,1.54
0.0350,-0.013456,-0.045589,0.195493,-0.5524,-1.8799,1.8932,-1.88
0.0360,-0.014009,-0.047471,0.197389,-0.5532,-1.8833,1.8982,-5.13
0.0370,-0.014563,-0.049356,0.199290,-0.5536,-1.8855,1.9020,-8.22
0.0380,-0.015116,-0.051242,0.201193,-0.5536,-1.8865,1.9047,-11.16
0.0390,-0.015669,-0.053128,0.203099,-0.5533,-1.8864,1.9063,-13.96
0.0400,-0.016222,-0.055014,0.205006,-0.5526,-1.8852,1.9068,-16.63
0.0410,-0.016774,-0.056898,0.206912,-0.5517,-1.8832,1.9065,-19.17
0.0420,-0.017325,-0.058779,0.208818,-0.5505,-1.8802,1.9053,-21.59
0.0430,-0.017875,-0.060657,0.210722,-0.5491,-1.8764,1.9032,-23.91
0.0440,-0.018423,-0.062530,0.212623,-0.5474,-1.8718,1.9004,-26.11
0.0450,-0.018969,-0.064399,0.214522,-0.5455,-1.8665,1.8969,-28.22
0.0460,-0.019513,-0.066262,0.216416,-0.5434,-1.8606,1.8927,-30.24
0.0470,-0.020055,-0.068118,0.218306,-0.5411,-1.8540,1.8879,-32.17
0.0480,-0.020595,-0.069967,0.220190,-0.5387,-1.8468,1.8825,-34.01
0.0490,-0.021132,-0.071809,0.222069,-0.5360,-1.8391,1.8766,-35.78
0.0500,-0.021666,-0.073643,0.223942,-0.5332,-1.8309,1.8703,-37.48
0.0510,-0.022198,-0.075469,0.225808,-0.5303,-1.8222,1.8634,-39.11
0.0520,-0.022726,-0.077285,0.227666,-0.5272,-1.8131,1.8561,-40.67
0.0530,-0.023251,-0.079093,0.229518,-0.5241,-1.8036,1.8485,-42.17
0.0540,-0.023773,-0.080890,0.231361,-0.5208,-1.7938,1.8404,-43.62
0.0550,-0.024292,-0.082677,0.233196,-0.5174,-1.7836,1.8321,-45.01
0.0560,-0.024807,-0.084454,0.235023,-0.5139,-1.7731,1.8234,-46.35
0.0570,-0.025319,-0.086221,0.236841,-0.5103,-1.7623,1.8144,-47.64
0.0580,-0.025827,-0.087976,0.238649,-0.5066,-1.7513,1.8052,-48.89
0.0590,-0.026331,-0.089720,0.240448,-0.5029,-1.7400,1.7957,-50.09
0.0600,-0.026831,-0.091453,0.242238,-0.4991,-1.7285,1.7859,-51.26
0.0610,-0.027328,-0.093174,0.244018,-0.4952,-1.7168,1.7760,-52.38
0.0620,-0.027821,-0.094884,0.245787,-0.4912,-1.7049,1.7659,-53.47
0.0630,-0.028310,-0.096581,0.247547,-0.4873,-1.6929,1.7556,-54.53
0.0640,-0.028794,-0.098266,0.249296,-0.4832,-1.6807,1.7452,-55.56
0.0650,-0.029275,-0.099939,0.251035,-0.4792,-1.6683,1.7346,-56.55
0.0660,-0.029752,-0.101600,0.252762,-0.4750,-1.6559,1.7238,-57.52
0.0670,-0.030224,-0.103248,0.254479,-0.4709,-1.6433,1.7130,-58.46
0.0680,-0.030692,-0.104883,0.256186,-0.4667,-1.6306,1.7020,-59.38
0.0690,-0.031156,-0.106506,0.257881,-0.4625,-1.6179,1.6909,-60.27
0.0700,-0.031616,-0.108116,0.259565,-0.4583,-1.6051,1.6798,-61.14
0.0710,-0.032072,-0.109713,0.261237,-0.4540,-1.5922,1.6685,-61.99
0.0720,-0.032523,-0.111297,0.262899,-0.4497,-1.5792,1.6572,-62.82
0.0730,-0.032970,-0.112868,0.264549,-0.4454,-1.5662,1.6458,-63.63
0.0740,-0.033413,-0.114426,0.266187,-0.4411,-1.5531,1.6344,-64.42
0.0750,-0.033851,-0.115971,0.267815,-0.4368,-1.5400,1.6229,-65.20
0.0760,-0.034285,-0.117502,0.269430,-0.4325,-1.5269,1.6113,-65.96
0.0770,-0.034715,-0.119021,0.271034,-0.4281,-1.5138,1.5997,-66.70
0.0780,-0.035141,-0.120527,0.272627,-0.4238,-1.5006,1.5881,-67.43
0.0790,-0.035562,-0.122019,0.274208,-0.4194,-1.4874,1.5765,-68.14
0.0800,-0.035978,-0.123498,0.275777,-0.4151,-1.4742,1.5648,-68.85
0.0810,-0.036391,-0.124964,0.277334,-0.4107,-1.4611,1.5531,-69.53
0.0820,-0.036799,-0.126417,0.278880,-0.4064,-1.4479,1.5414,-70.21
0.0830,-0.037202,-0.127857,0.280414,-0.4020,-1.4347,1.5296,-70.88
0.0840,-0.037602,-0.129283,0.281936,-0.3977,-1.4215,1.5179,-71.53
0.0850,-0.037997,-0.130696,0.283447,-0.3933,-1.4083,1.5061,-72.17
0.0860,-0.038387,-0.132096,0.284946,-0.3890,-1.3952,1.4944,-72.81
0.0870,-0.038774,-0.133483,0.286432,-0.3846,-1.3821,1.4826,-73.43
0.0880,-0.039155,-0.134857,0.287908,-0.3803,-1.3690,1.4708,-74.05
0.0890,-0.039533,-0.136218,0.289371,-0.3759,-1.3559,1.4591,-74.65
0.0900,-0.039906,-0.137566,0.290823,-0.3716,-1.3428,1.4473,-75.25
0.0910,-0.040275,-0.138900,0.292263,-0.3673,-1.3297,1.4355,-75.84
0.0920,-0.040640,-0.140222,0.293691,-0.3630,-1.3167,1.4238,-76.42
0.0930,-0.041000,-0.141530,0.295107,-0.3587,-1.3037,1.4120,-76.99
0.0940,-0.041356,-0.142826,0.296512,-0.3544,-1.2908,1.4003,-77.56
0.0950,-0.041708,-0.144109,0.297905,-0.3501,-1.2779,1.3886,-78.12
0.0960,-0.042055,-0.145379,0.299286,-0.3458,-1.2650,1.3769,-78.67
0.0970,-0.042398,-0.146635,0.300656,-0.3415,-1.2521,1.3652,-79.21
0.0980,-0.042737,-0.147880,0.302014,-0.3373,-1.2393,1.3535,-79.75
0.0990,-0.043072,-0.149111,0.303360,-0.3330,-1.2265,1.3418,-80.28
0.1000,-0.043402,-0.150329,0.304695,-0.3288,-1.2137,1.3302,-80.81
0.1010,-0.043728,-0.151535,0.306018,-0.3246,-1.2010,1.3186,-81.33
0.1020,-0.044050,-0.152728,0.307329,-0.3204,-1.1884,1.3069,-81.84
0.1030,-0.044368,-0.153909,0.308628,-0.3162,-1.1757,1.2953,-82.35
0.1040,-0.044682,-0.155076,0.309917,-0.3120,-1.1631,1.2838,-82.85
0.1050,-0.044991,-0.156232,0.311193,-0.3078,-1.1506,1.2722,-83.34
0.1060,-0.045296,-0.157374,0.312458,-0.3037,-1.1380,1.2606,-83.83
0.1070,-0.045597,-0.158505,0.313711,-0.2995,-1.1256,1.2491,-84.32
0.1080,-0.045894,-0.159622,0.314953,-0.2954,-1.1131,1.2376,-84.80
0.1090,-0.046187,-0.160728,0.316184,-0.2912,-1.1007,1.2261,-85.27
0.1100,-0.046476,-0.161821,0.317403,-0.2871,-1.0884,1.2147,-85.74
0.1110,-0.046760,-0.162902,0.318610,-0.2830,-1.0761,1.2032,-86.21
0.1120,-0.047041,-0.163970,0.319806,-0.2789,-1.0638,1.1918,-86.67
0.1130,-0.047317,-0.165026,0.320991,-0.2749,-1.0516,1.1804,-87.12
0.1140,-0.047589,-0.166070,0.322164,-0.2708,-1.0394,1.1690,-87.57
0.1150,-0.047858,-0.167102,0.323326,-0.2667,-1.0272,1.1576,-88.01
0.1160,-0.048122,-0.168121,0.324477,-0.2627,-1.0151,1.1463,-88.45
0.1170,-0.048382,-0.169129,0.325616,-0.2587,-1.0030,1.1349,-88.89
0.1180,-0.048638,-0.170124,0.326744,-0.2547,-0.9910,1.1236,-89.32
0.1190,-0.048890,-0.171108,0.327860,-0.2507,-0.9790,1.1123,-89.74
0.1200,-0.049138,-0.172079,0.328965,-0.2467,-0.9671,1.1011,-90.16
0.1210,-0.049383,-0.173039,0.330059,-0.2427,-0.9551,1.0898,-90.58
0.1220,-0.049623,-0.173987,0.331142,-0.2388,-0.9433,1.0786,-90.99
0.1230,-0.049859,-0.174923,0.332214,-0.2348,-0.9315,1.0674,-91.40
0.1240,-0.050092,-0.175847,0.333274,-0.2309,-0.9197,1.0562,-91.80
0.1250,-0.050320,-0.176759,0.334323,-0.2270,-0.9079,1.0450,-92.20
0.1260,-0.050544,-0.177660,0.335361,-0.2230,-0.8962,1.0339,-92.59
0.1270,-0.050765,-0.178548,0.336388,-0.2191,-0.8845,1.0228,-92.98
0.1280,-0.050982,-0.179426,0.337404,-0.2153,-0.8729,1.0116,-93.36
0.1290,-0.051195,-0.180291,0.338409,-0.2114,-0.8613,1.0006,-93.74
0.1300,-0.051404,-0.181145,0.339403,-0.2075,-0.8497,0.9895,-94.11
0.1310,-0.051609,-0.181988,0.340385,-0.2037,-0.8382,0.9784,-94.48
0.1320,-0.051810,-0.182819,0.341357,-0.1998,-0.8268,0.9674,-94.84
0.1330,-0.052007,-0.183639,0.342317,-0.1960,-0.8153,0.9564,-95.20
0.1340,-0.052201,-0.184447,0.343267,-0.1922,-0.8039,0.9454,-95.56
0.1350,-0.052391,-0.185243,0.344205,-0.1884,-0.7925,0.9344,-95.91
0.1360,-0.052577,-0.186029,0.345133,-0.1846,-0.7812,0.9234,-96.25
0.1370,-0.052759,-0.186803,0.346049,-0.1809,-0.7699,0.9125,-96.60
0.1380,-0.052938,-0.187566,0.346955,-0.1771,-0.7587,0.9016,-96.93
0.1390,-0.053112,-0.188318,0.347850,-0.1733,-0.7474,0.8907,-97.26
0.1400,-0.053283,-0.189058,0.348733,-0.1696,-0.7363,0.8798,-97.59
0.1410,-0.053451,-0.189787,0.349606,-0.1659,-0.7251,0.8689,-97.91
0.1420,-0.053614,-0.190505,0.350469,-0.1622,-0.7140,0.8580,-98.23
0.1430,-0.053774,-0.191212,0.351320,-0.1585,-0.7029,0.8472,-98.54
0.1440,-0.053930,-0.191908,0.352160,-0.1548,-0.6919,0.8364,-98.85
0.1450,-0.054083,-0.192593,0.352990,-0.1511,-0.6809,0.8256,-99.15
0.1460,-0.054231,-0.193267,0.353809,-0.1474,-0.6699,0.8148,-99.45
0.1470,-0.054377,-0.193930,0.354617,-0.1437,-0.6589,0.8040,-99.74
0.1480,-0.054518,-0.194583,0.355414,-0.1401,-0.6480,0.7933,-100.02
0.1490,-0.054656,-0.195224,0.356201,-0.1365,-0.6372,0.7825,-100.31
0.1500,-0.054790,-0.195854,0.356976,-0.1328,-0.6263,0.7718,-100.58
0.1510,-0.054921,-0.196474,0.357741,-0.1292,-0.6155,0.7611,-100.86
0.1520,-0.055048,-0.197083,0.358496,-0.1256,-0.6048,0.7504,-101.12
0.1530,-0.055171,-0.197681,0.359240,-0.1220,-0.5940,0.7397,-101.39
0.1540,-0.055291,-0.198268,0.359973,-0.1185,-0.5833,0.7291,-101.64
0.1550,-0.055407,-0.198845,0.360695,-0.1149,-0.5726,0.7185,-101.90
0.1560,-0.055520,-0.199411,0.361407,-0.1113,-0.5620,0.7078,-102.14
0.1570,-0.055629,-0.199966,0.362108,-0.1078,-0.5514,0.6972,-102.38
0.1580,-0.055734,-0.200511,0.362799,-0.1042,-0.5408,0.6867,-102.62
0.1590,-0.055836,-0.201045,0.363479,-0.1007,-0.5303,0.6761,-102.85
0.1600,-0.055935,-0.201569,0.364148,-0.0972,-0.5198,0.6655,-103.08
0.1610,-0.056030,-0.202082,0.364807,-0.0937,-0.5093,0.6550,-103.30
0.1620,-0.056121,-0.202585,0.365456,-0.0902,-0.4989,0.6445,-103.51
0.1630,-0.056210,-0.203077,0.366094,-0.0867,-0.4885,0.6340,-103.72
0.1640,-0.056294,-0.203559,0.366721,-0.0833,-0.4781,0.6235,-103.93
0.1650,-0.056375,-0.204031,0.367338,-0.0798,-0.4677,0.6130,-104.13
0.1660,-0.056453,-0.204492,0.367944,-0.0763,-0.4574,0.6026,-104.32
0.1670,-0.056527,-0.204943,0.368541,-0.0729,-0.4471,0.5921,-104.51
0.1680,-0.056598,-0.205384,0.369126,-0.0695,-0.4369,0.5817,-104.69
0.1690,-0.056665,-0.205814,0.369701,-0.0661,-0.4266,0.5713,-104.87
0.1700,-0.056729,-0.206234,0.370266,-0.0627,-0.4165,0.5610,-105.04
0.1710,-0.056790,-0.206644,0.370821,-0.0593,-0.4063,0.5506,-105.21
0.1720,-0.056847,-0.207044,0.371365,-0.0559,-0.3962,0.5402,-105.37
0.1730,-0.056900,-0.207434,0.371899,-0.0525,-0.3861,0.5299,-105.52
0.1740,-0.056951,-0.207814,0.372422,-0.0491,-0.3760,0.5196,-105.67
0.1750,-0.056998,-0.208184,0.372935,-0.0458,-0.3660,0.5093,-105.81
0.1760,-0.057042,-0.208543,0.373438,-0.0424,-0.3560,0.4990,-105.95
0.1770,-0.057082,-0.208893,0.373931,-0.0391,-0.3460,0.4888,-106.08
0.1780,-0.057119,-0.209233,0.374413,-0.0358,-0.3361,0.4786,-106.21
0.1790,-0.057153,-0.209563,0.374885,-0.0325,-0.3261,0.4683,-106.33
0.1800,-0.057183,-0.209883,0.375347,-0.0292,-0.3163,0.4581,-106.45
0.1810,-0.057210,-0.210193,0.375799,-0.0259,-0.3064,0.4480,-106.56
0.1820,-0.057234,-0.210493,0.376241,-0.0226,-0.2966,0.4378,-106.66
0.1830,-0.057254,-0.210784,0.376672,-0.0193,-0.2868,0.4277,-106.76
0.1840,-0.057272,-0.211064,0.377094,-0.0161,-0.2771,0.4176,-106.85
0.1850,-0.057286,-0.211335,0.377505,-0.0128,-0.2674,0.4075,-106.94
0.1860,-0.057297,-0.211597,0.377906,-0.0096,-0.2577,0.3974,-107.02
0.1870,-0.057304,-0.211848,0.378297,-0.0063,-0.2480,0.3873,-107.09
0.1880,-0.057308,-0.212090,0.378678,-0.0031,-0.2384,0.3773,-107.16
0.1890,-0.057310,-0.212323,0.379049,0.0001,-0.2288,0.3673,-107.22
0.1900,-0.057308,-0.212545,0.379410,0.0033,-0.2192,0.3573,-107.28
0.1910,-0.057302,-0.212759,0.379761,0.0064,-0.2097,0.3473,-107.33
0.1920,-0.057294,-0.212962,0.380102,0.0096,-0.2002,0.3374,-107.37
0.1930,-0.057282,-0.213157,0.380433,0.0128,-0.1907,0.3274,-107.41
0.1940,-0.057267,-0.213342,0.380755,0.0159,-0.1813,0.3175,-107.44
0.1950,-0.057250,-0.213517,0.381066,0.0191,-0.1719,0.3077,-107.47
0.1960,-0.057229,-0.213683,0.381368,0.0222,-0.1625,0.2978,-107.49
0.1970,-0.057204,-0.213840,0.381659,0.0253,-0.1532,0.2880,-107.50
0.1980,-0.057177,-0.213987,0.381941,0.0284,-0.1439,0.2782,-107.51
0.1990,-0.057147,-0.214125,0.382213,0.0315,-0.1347,0.2684,-107.52
0.2000,-0.057113,-0.214254,0.382475,0.0346,-0.1254,0.2586,-107.51
0.2010,-0.057077,-0.214374,0.382728,0.0377,-0.1162,0.2489,-107.50
0.2020,-0.057037,-0.214484,0.382971,0.0407,-0.1071,0.2392,-107.49
0.2030,-0.056995,-0.214586,0.383204,0.0438,-0.0979,0.2295,-107.46
0.2040,-0.056949,-0.214678,0.383427,0.0468,-0.0888,0.2199,-107.44
0.2050,-0.056900,-0.214761,0.383641,0.0498,-0.0798,0.2102,-107.40
0.2060,-0.056849,-0.214835,0.383845,0.0528,-0.0708,0.2006,-107.36
0.2070,-0.056794,-0.214900,0.384040,0.0558,-0.0618,0.1911,-107.32
0.2080,-0.056736,-0.214957,0.384225,0.0588,-0.0528,0.1815,-107.26
0.2090,-0.056675,-0.215004,0.384401,0.0618,-0.0439,0.1720,-107.21
0.2100,-0.056612,-0.215042,0.384567,0.0648,-0.0350,0.1625,-107.14
0.2110,-0.056545,-0.215072,0.384723,0.0677,-0.0262,0.1530,-107.07
0.2120,-0.056476,-0.215092,0.384871,0.0707,-0.0174,0.1436,-107.00
0.2130,-0.056403,-0.215104,0.385008,0.0736,-0.0086,0.1342,-106.91
0.2140,-0.056328,-0.215107,0.385137,0.0765,0.0002,0.1249,-106.82
0.2150,-0.056249,-0.215102,0.385256,0.0794,0.0088,0.1155,-106.73
0.2160,-0.056168,-0.215088,0.385365,0.0823,0.0175,0.1062,-106.63
0.2170,-0.056084,-0.215065,0.385466,0.0852,0.0261,0.0969,-106.52
0.2180,-0.055997,-0.215033,0.385557,0.0881,0.0347,0.0877,-106.41
0.2190,-0.055907,-0.214993,0.385639,0.0909,0.0433,0.0785,-106.29
0.2200,-0.055814,-0.214944,0.385712,0.0937,0.0518,0.0693,-106.17
0.2210,-0.055719,-0.214887,0.385775,0.0966,0.0602,0.0602,-106.04
0.2220,-0.055621,-0.214822,0.385830,0.0994,0.0687,0.0511,-105.90
0.2230,-0.055519,-0.214748,0.385875,0.1022,0.0771,0.0420,-105.76
0.2240,-0.055416,-0.214666,0.385912,0.1050,0.0854,0.0330,-105.61
0.2250,-0.055309,-0.214575,0.385939,0.1077,0.0937,0.0240,-105.46
0.2260,-0.055199,-0.214476,0.385957,0.1105,0.1020,0.0150,-105.30
0.2270,-0.055087,-0.214369,0.385967,0.1133,0.1102,0.0061,-105.13
0.2280,-0.054972,-0.214254,0.385967,0.1160,0.1184,-0.0028,-104.96
0.2290,-0.054854,-0.214130,0.385959,0.1187,0.1265,-0.0116,-104.79
0.2300,-0.054734,-0.213999,0.385942,0.1214,0.1346,-0.0204,-104.60
0.2310,-0.054611,-0.213859,0.385916,0.1241,0.1427,-0.0292,-104.42
0.2320,-0.054485,-0.213711,0.385881,0.1268,0.1507,-0.0379,-104.22
0.2330,-0.054357,-0.213556,0.385838,0.1294,0.1587,-0.0466,-104.02
0.2340,-0.054226,-0.213392,0.385786,0.1321,0.1666,-0.0553,-103.82
0.2350,-0.054092,-0.213221,0.385725,0.1347,0.1745,-0.0639,-103.61
0.2360,-0.053956,-0.213041,0.385656,0.1373,0.1823,-0.0725,-103.39
0.2370,-0.053817,-0.212854,0.385578,0.1399,0.1901,-0.0810,-103.17
0.2380,-0.053675,-0.212659,0.385492,0.1425,0.1978,-0.0895,-102.94
0.2390,-0.053531,-0.212456,0.385397,0.1451,0.2055,-0.0979,-102.71
0.2400,-0.053384,-0.212246,0.385294,0.1477,0.2132,-0.1063,-102.47
0.2410,-0.053235,-0.212028,0.385182,0.1502,0.2208,-0.1147,-102.23
0.2420,-0.053083,-0.211803,0.385063,0.1527,0.2284,-0.1230,-101.98
0.2430,-0.052929,-0.211570,0.384934,0.1552,0.2359,-0.1312,-101.73
0.2440,-0.052772,-0.211329,0.384798,0.1577,0.2434,-0.1394,-101.47
0.2450,-0.052613,-0.211081,0.384654,0.1602,0.2508,-0.1476,-101.21
0.2460,-0.052451,-0.210826,0.384501,0.1627,0.2581,-0.1557,-100.94
0.2470,-0.052287,-0.210563,0.384340,0.1651,0.2655,-0.1638,-100.67
0.2480,-0.052120,-0.210293,0.384171,0.1676,0.2727,-0.1718,-100.39
0.2490,-0.051951,-0.210016,0.383994,0.1700,0.2800,-0.1798,-100.10
0.2500,-0.051780,-0.209731,0.383810,0.1724,0.2871,-0.1877,-99.82
0.2510,-0.051606,-0.209440,0.383617,0.1748,0.2942,-0.1956,-99.52
0.2520,-0.051430,-0.209141,0.383416,0.1771,0.3013,-0.2034,-99.23
0.2530,-0.051251,-0.208835,0.383208,0.1795,0.3083,-0.2112,-98.92
0.2540,-0.051070,-0.208523,0.382992,0.1818,0.3153,-0.2189,-98.62
0.2550,-0.050887,-0.208203,0.382768,0.1841,0.3222,-0.2266,-98.31
0.2560,-0.050701,-0.207877,0.382537,0.1864,0.3291,-0.2342,-97.99
0.2570,-0.050514,-0.207543,0.382298,0.1887,0.3359,-0.2418,-97.67
0.2580,-0.050323,-0.207203,0.382052,0.1910,0.3426,-0.2493,-97.35
0.2590,-0.050131,-0.206856,0.381798,0.1932,0.3493,-0.2568,-97.02
0.2600,-0.049936,-0.206503,0.381536,0.1954,0.3560,-0.2642,-96.69
0.2610,-0.049740,-0.206143,0.381267,0.1976,0.3626,-0.2715,-96.35
0.2620,-0.049541,-0.205776,0.380991,0.1998,0.3691,-0.2788,-96.01
0.2630,-0.049339,-0.205403,0.380708,0.2020,0.3756,-0.2861,-95.66
0.2640,-0.049136,-0.205023,0.380417,0.2042,0.3820,-0.2933,-95.32
0.2650,-0.048931,-0.204637,0.380120,0.2063,0.3884,-0.3004,-94.96
0.2660,-0.048723,-0.204245,0.379815,0.2084,0.3947,-0.3075,-94.61
0.2670,-0.048513,-0.203846,0.379503,0.2105,0.4009,-0.3145,-94.25
0.2680,-0.048301,-0.203442,0.379184,0.2126,0.4071,-0.3214,-93.89
0.2690,-0.048088,-0.203031,0.378858,0.2147,0.4133,-0.3283,-93.52
0.2700,-0.047872,-0.202614,0.378526,0.2167,0.4194,-0.3352,-93.15
0.2710,-0.047654,-0.202190,0.378186,0.2187,0.4254,-0.3419,-92.78
0.2720,-0.047434,-0.201761,0.377840,0.2207,0.4314,-0.3487,-92.40
0.2730,-0.047212,-0.201326,0.377487,0.2227,0.4373,-0.3553,-92.02
0.2740,-0.046988,-0.200885,0.377128,0.2247,0.4431,-0.3619,-91.64
0.2750,-0.046762,-0.200439,0.376762,0.2266,0.4489,-0.3684,-91.25
0.2760,-0.046534,-0.199986,0.376390,0.2286,0.4546,-0.3749,-90.86
0.2770,-0.046304,-0.199528,0.376011,0.2305,0.4603,-0.3813,-90.47
0.2780,-0.046073,-0.199064,0.375625,0.2324,0.4659,-0.3877,-90.08
0.2790,-0.045839,-0.198595,0.375234,0.2342,0.4714,-0.3940,-89.68
0.2800,-0.045604,-0.198120,0.374836,0.2361,0.4769,-0.4002,-89.28
0.2810,-0.045366,-0.197640,0.374432,0.2379,0.4823,-0.4063,-88.88
0.2820,-0.045127,-0.197154,0.374022,0.2397,0.4877,-0.4124,-88.48
0.2830,-0.044886,-0.196663,0.373605,0.2415,0.4930,-0.4185,-88.07
0.2840,-0.044644,-0.196167,0.373183,0.2433,0.4982,-0.4244,-87.66
0.2850,-0.044399,-0.195665,0.372755,0.2450,0.5034,-0.4303,-87.25
0.2860,-0.044153,-0.195159,0.372321,0.2468,0.5085,-0.4362,-86.84
0.2870,-0.043905,-0.194647,0.371881,0.2485,0.5136,-0.4419,-86.43
0.2880,-0.043656,-0.194130,0.371436,0.2502,0.5185,-0.4476,-86.01
0.2890,-0.043405,-0.193609,0.370985,0.2518,0.5235,-0.4533,-85.59
0.2900,-0.043152,-0.193082,0.370528,0.2535,0.5283,-0.4589,-85.17
0.2910,-0.042897,-0.192551,0.370066,0.2551,0.5331,-0.4644,-84.75
0.2920,-0.042641,-0.192015,0.369598,0.2567,0.5378,-0.4698,-84.33
0.2930,-0.042383,-0.191474,0.369125,0.2583,0.5425,-0.4752,-83.91
0.2940,-0.042124,-0.190929,0.368646,0.2599,0.5471,-0.4805,-83.48
0.2950,-0.041863,-0.190379,0.368163,0.2614,0.5516,-0.4857,-83.05
0.2960,-0.041601,-0.189824,0.367674,0.2629,0.5561,-0.4909,-82.63
0.2970,-0.041337,-0.189265,0.367180,0.2644,0.5605,-0.4960,-82.20
0.2980,-0.041072,-0.188702,0.366681,0.2659,0.5648,-0.5010,-81.77
0.2990,-0.040805,-0.188135,0.366176,0.2674,0.5691,-0.5060,-81.34
0.3000,-0.040537,-0.187563,0.365667,0.2688,0.5733,-0.5109,-80.91
0.3010,-0.040267,-0.186987,0.365154,0.2702,0.5774,-0.5157,-80.48
0.3020,-0.039996,-0.186407,0.364635,0.2716,0.5815,-0.5204,-80.05
0.3030,-0.039723,-0.185823,0.364112,0.2730,0.5855,-0.5251,-79.61
0.3040,-0.039450,-0.185235,0.363583,0.2744,0.5895,-0.5297,-79.18
0.3050,-0.039174,-0.184643,0.363051,0.2757,0.5933,-0.5343,-78.75
0.3060,-0.038898,-0.184047,0.362514,0.2770,0.5972,-0.5388,-78.32
0.3070,-0.038620,-0.183448,0.361972,0.2783,0.6009,-0.5432,-77.88
0.3080,-0.038341,-0.182845,0.361426,0.2795,0.6046,-0.5475,-77.45
0.3090,-0.038061,-0.182238,0.360876,0.2808,0.6082,-0.5518,-77.02
0.3100,-0.037779,-0.181628,0.360322,0.2820,0.6117,-0.5560,-76.58
0.3110,-0.037496,-0.181014,0.359763,0.2832,0.6152,-0.5601,-76.15
0.3120,-0.037212,-0.180396,0.359200,0.2844,0.6186,-0.5642,-75.72
0.3130,-0.036927,-0.179776,0.358634,0.2856,0.6220,-0.5682,-75.28
0.3140,-0.036641,-0.179152,0.358063,0.2867,0.6252,-0.5721,-74.85
