t,phi,alpha,theta,phi_dot,alpha_dot,theta_dot,beta,delta_cmd,delta_actual,phase
0.2490,-1.189202,2.851325,-0.402023,-23.8207,260.0120,392.1578,1.964049,1.495893,53.449735,2
0.2500,-1.210730,3.087580,-0.011353,-21.5283,236.1820,390.5536,2.242417,1.495893,53.619434,2
0.2510,-1.236223,-2.971568,0.382384,-25.4924,223.9561,393.6215,-2.056854,1.495893,53.806665,2
0.2520,-1.269085,-2.764136,0.777047,-32.8626,207.3749,394.5848,-1.798359,1.495893,54.019111,2
0.2530,-1.312527,-2.584747,1.168882,-43.4420,179.3582,391.7944,-1.561030,1.495893,54.268045,2
0.2540,-1.369771,-2.447882,1.554680,-57.2442,136.8518,385.7821,-1.356274,1.495893,54.567190,2
0.2550,-1.442389,-2.367923,1.933785,-72.6172,79.9561,379.1006,-1.194730,1.495893,54.932145,2
0.2560,-1.527226,-2.355666,2.310997,-84.8372,12.2566,377.2120,-1.082940,1.495893,55.381634,2
0.2570,-1.610845,-2.415885,2.700266,-83.6193,-60.2193,389.2680,-1.020571,1.495893,55.938370,2
0.2580,-1.655604,-2.545972,3.126915,-44.7589,-130.0872,426.6439,-0.998821,1.495893,56.592548,2
0.2590,-1.613566,-2.717518,-2.673637,42.0385,-171.5438,482.6169,-2.705550,1.495893,57.182698,2
0.2600,-1.516185,-2.830595,-2.196564,97.3806,-113.0708,477.0554,-2.657678,1.495893,57.642497,2
0.2610,-1.399007,-2.849522,-1.755693,117.1777,-18.9202,440.8654,-2.551205,1.495893,58.021983,2
0.2620,-1.276867,-2.799603,-1.326287,122.1398,49.9191,429.4030,-2.397790,1.495893,58.348839,2
0.2630,-1.156898,-2.692074,-0.891903,119.9699,107.5277,434.3829,-2.201118,1.495893,58.636007,2
0.2640,-1.042717,-2.529603,-0.442264,114.1809,162.4717,449.6389,-1.960329,1.495893,58.890611,2
0.2650,-0.935324,-2.313037,0.028906,107.3923,216.5691,471.1703,-1.674325,1.495893,59.118122,2
0.2660,-0.833267,-2.045684,0.523771,102.0575,267.3548,494.8614,-1.344923,1.495893,59.324300,2
0.2670,-0.733257,-1.735400,1.040233,100.0095,310.2820,516.4547,-0.978409,1.495893,59.516044,2
0.2680,-0.632003,-1.394344,1.573031,101.2548,341.0491,532.7873,-0.585060,1.495893,59.702710,2
0.2690,-0.530989,-1.038133,2.115909,101.0140,356.2022,542.8649,-0.177940,1.495893,59.901366,2
0.2700,-0.444585,-0.689419,2.663279,86.4037,348.7064,547.3595,0.224953,1.495893,60.145531,2
0.2710,-0.387546,-0.390626,-3.076947,57.0390,298.7890,542.9531,-1.123259,1.495893,60.462203,2
0.2720,-0.354837,-0.195449,-2.565099,32.7093,195.1778,511.8446,-0.841717,1.495893,60.841945,2
0.2730,-0.341956,-0.124792,-2.114700,12.8809,70.6688,450.3885,-0.667494,1.495893,61.277291,2
0.2740,-0.353763,-0.163304,-1.717866,-11.8076,-38.4894,396.8064,-0.587276,1.495893,61.797336,2
0.2750,-0.400686,-0.297262,-1.331779,-46.9232,-133.9433,386.0435,-0.579403,1.495893,62.491639,2
0.2760,-0.429277,-0.542862,-0.883076,-28.5910,-245.6163,448.6609,-0.635648,1.495893,63.352923,2
0.2770,-0.269930,-0.841651,-0.320581,159.3476,-298.7148,562.4538,-0.699541,1.495893,63.667386,2
0.2780,-0.057389,-0.787580,0.047954,212.5407,54.2493,368.5134,-0.559707,1.495893,63.844441,2
0.2790,0.167948,-0.631875,0.380713,225.3375,155.6020,332.5633,-0.355715,1.495893,63.980305,2
0.2800,0.387718,-0.442872,0.705580,219.7701,188.9461,324.7822,-0.129658,1.495893,64.116374,2
0.2810,0.598902,-0.250692,1.033829,211.1834,192.2013,328.2643,0.099632,1.495893,64.262331,2
0.2820,0.804987,-0.060578,1.369900,206.0852,190.1278,336.0850,0.329553,1.495893,64.411424,2
0.2830,1.008488,0.134926,1.714497,203.5013,195.5031,344.5949,0.565718,1.495893,64.557404,2
0.2840,1.210073,0.342707,2.068258,201.5851,207.7745,353.7522,0.813312,1.495893,64.697784,2
0.2850,1.410471,0.566568,2.432499,200.3973,223.8549,364.2295,1.075458,1.495893,64.829999,2
0.2860,1.611522,0.810262,2.808407,201.0516,243.6951,375.9019,1.355210,1.495893,64.949245,2
0.2870,1.816762,1.078942,-3.086852,205.2394,268.6876,387.9249,-0.057184,1.495893,65.047363,2
0.2880,2.032456,1.379366,-2.688310,215.6944,300.4329,398.5426,0.270000,1.495893,65.109967,2
0.2890,2.267914,1.720610,-2.284461,235.4579,341.2471,403.8465,0.628318,1.495893,65.111140,2
0.2900,2.527210,2.113427,-1.890471,259.2962,392.8044,393.9773,1.021455,1.495893,65.012598,2
0.2910,2.783916,2.556884,-1.545556,256.7056,443.4312,344.8906,1.438037,1.495893,64.791024,2
0.2920,2.991579,3.005151,-1.318864,207.6636,448.2604,226.6882,1.825874,1.495893,64.472778,2
0.2930,3.133087,-2.888055,-1.247129,141.5075,389.9737,71.7582,-2.440529,1.495893,64.105417,2
0.2940,3.212945,-2.566323,-1.292759,79.8581,321.6908,-45.6132,-2.218987,1.495893,63.719770,2
0.2950,3.236050,-2.292934,-1.405017,23.1047,273.3445,-112.2389,-2.050774,1.495893,63.338674,2
0.2960,3.208897,-2.055595,-1.548774,-27.1523,237.3050,-143.7346,-1.917371,1.495893,62.985629,2
0.2970,3.144191,-1.849798,-1.696022,-64.7062,205.7769,-147.2289,-1.807859,1.495893,62.669720,2
0.2980,3.053433,-1.666687,-1.828821,-90.7580,183.1007,-132.7859,-1.710905,1.495893,62.383728,2
0.2990,2.941369,-1.492972,-1.941097,-112.0640,173.7092,-112.2719,-1.615188,1.495893,62.117077,2
0.3000,2.806190,-1.315941,-2.030716,-135.1786,177.0271,-89.6208,-1.510879,1.495893,61.861370,2
0.3010,2.639464,-1.122686,-2.093169,-166.7264,193.2516,-62.4551,-1.387364,1.495893,61.613754,2
0.3020,2.432990,-0.896187,-2.114285,-206.4738,226.4993,-21.1156,-1.228395,1.495893,61.408838,2
0.3030,2.264002,-0.622763,-2.045778,-168.9887,273.4235,68.5148,-1.010858,1.495893,61.436956,2
0.3040,2.164092,-0.409859,-1.804756,-99.9097,212.9081,241.0204,-0.790286,1.495893,61.675833,2
0.3050,2.099770,-0.322818,-1.478839,-64.3217,87.0484,325.8240,-0.638097,1.495893,62.050017,2
0.3060,2.069444,-0.333904,-1.115740,-30.3259,-11.1042,362.9068,-0.547132,1.495893,62.562814,2
0.3070,2.103163,-0.439611,-0.708650,33.7185,-105.7169,406.8817,-0.512985,1.495893,63.248667,2
0.3080,2.226826,-0.658368,-0.241555,123.6636,-218.7096,466.9341,-0.544692,1.495893,63.924817,2
0.3090,2.316892,-0.926484,0.166480,90.0659,-267.8938,407.9819,-0.628403,1.495893,64.301046,2
0.3100,2.382357,-1.061316,0.407877,65.4644,-134.5369,241.4370,-0.660627,1.495893,64.575070,2
0.3110,2.434248,-1.137493,0.605725,51.8913,-75.9963,197.8059,-0.662070,1.495893,64.802500,2
0.3120,2.480221,-1.177742,0.792905,45.9728,-40.2196,187.0417,-0.640293,1.495893,65.008739,2
0.3130,2.526039,-1.193445,0.983441,45.8178,-15.7666,190.3582,-0.599749,1.495893,65.208136,2
0.3140,2.576726,-1.191794,1.184489,50.6870,1.5633,200.8899,-0.543716,1.495893,65.409990,2
0.3150,2.637214,-1.178452,1.399685,60.4883,13.2677,215.0846,-0.475324,1.495893,65.620877,2
0.3160,2.712183,-1.159351,1.629673,74.9692,19.0555,229.9251,-0.398708,1.495893,65.845193,2
0.3170,2.804594,-1.141702,1.871638,92.4110,17.6259,241.9359,-0.319882,1.495893,66.084558,2
0.3180,2.913867,-1.132726,2.119979,109.2725,8.9682,248.3317,-0.245625,1.495893,66.337540,2
0.3190,3.036403,-1.135921,2.369766,122.5363,-3.1965,249.7854,-0.179824,1.495893,66.601197,2
0.3200,3.168068,-1.149676,2.619668,131.6648,-13.7552,249.9018,-0.121673,1.495893,66.873143,2
0.3210,3.305653,-1.170296,2.870995,137.5847,-20.6193,251.3260,-0.068126,1.495893,67.152415,2
0.3220,3.446893,-1.194850,3.125713,141.2401,-24.5540,254.7168,-0.016514,1.495893,67.439546,2
0.3230,3.589962,-1.221945,-2.897438,143.0699,-27.0963,260.0311,-1.678898,1.495893,67.736604,2
0.3240,3.732881,-1.251603,-2.630037,142.9188,-29.6583,267.3948,-1.627539,1.495893,68.047478,2
0.3250,3.872814,-1.285117,-2.352678,139.9323,-33.5142,277.3508,-1.576270,1.495893,68.378473,2
0.3260,4.005007,-1.325221,-2.061786,132.1939,-40.1020,290.8831,-1.526102,1.495893,68.739122,2
0.3270,4.121105,-1.376629,-1.752546,116.0981,-51.4035,309.2323,-1.479152,1.495893,69.141061,2
0.3280,4.209037,-1.446238,-1.420215,87.9315,-69.5999,332.3269,-1.439140,1.495893,69.583476,2
0.3290,4.265863,-1.537553,-1.069116,56.8259,-91.3049,351.1023,-1.409798,1.495893,70.017183,2
0.3300,4.307290,-1.630961,-0.728816,41.4269,-93.4009,340.3063,-1.384922,1.495893,70.393118,2
0.3310,4.346130,-1.698183,-0.420104,38.8403,-67.2240,308.7072,-1.349616,1.495893,70.715735,2
0.3320,4.388878,-1.731782,-0.131085,42.7477,-33.6018,289.0087,-1.295228,1.495893,71.000956,2
0.3330,4.440056,-1.728734,0.157184,51.1784,3.0497,288.2648,-1.214393,1.495893,71.259232,2
0.3340,4.504631,-1.682308,0.461885,64.5754,46.4293,304.7014,-1.097528,1.495893,71.493849,2
0.3350,4.588732,-1.581167,0.797644,84.1007,101.1441,335.7609,-0.932400,1.495893,71.700888,2
0.3360,4.696305,-1.411526,1.174324,107.5730,169.6410,376.6801,-0.706294,1.495893,71.872229,2
0.3370,4.819686,-1.165937,1.591253,123.3810,245.5871,416.9257,-0.413976,1.495893,72.007653,2
0.3380,4.938722,-0.857626,2.034988,119.0363,308.3102,443.7320,-0.068731,1.495893,72.122251,2
0.3390,5.036552,-0.517071,2.490141,97.8298,340.5532,455.1502,0.303078,1.495893,72.233982,2
0.3400,5.107553,-0.168990,2.949954,71.0013,348.0793,459.8093,0.681631,1.495893,72.354280,2
0.3410,5.153382,0.175157,-2.868786,45.8281,344.1453,464.4435,-0.655009,1.495893,72.490249,2
0.3420,5.178633,0.509863,-2.398112,25.2516,334.7049,470.6731,-0.283221,1.495893,72.649419,2
0.3430,5.189791,0.828534,-1.920271,11.1582,318.6701,477.8403,0.078860,1.495893,72.843680,2
0.3440,5.196644,1.119194,-1.435349,6.8523,290.6602,484.9194,0.422501,1.495893,73.093399,2
0.3450,5.213952,1.360276,-0.944549,17.3082,241.0812,490.7969,0.731687,1.495893,73.430298,2
0.3460,5.255483,1.517634,-0.450292,41.5312,157.3587,494.2509,0.980927,1.495893,73.891395,2
0.3470,5.315414,1.556542,0.049713,59.9308,38.9125,499.9969,1.145589,1.495893,74.511295,2
0.3480,5.342491,1.471898,0.584970,27.0769,-84.6290,535.2429,1.230009,1.495893,75.302079,2
0.3490,5.235403,1.305199,1.209054,-107.0876,-166.6598,624.0525,1.278978,1.495893,76.007325,2
0.3500,5.027175,1.229360,1.838461,-208.2285,-75.8196,629.3168,1.395478,1.495893,76.403081,2
0.3510,4.716513,1.376631,2.381489,-310.6619,147.1929,542.8780,1.650683,1.495893,76.423229,3
0.3520,4.509181,1.792250,2.817256,-207.3316,415.3932,435.5364,2.071797,1.495760,76.069087,3
0.3530,4.479367,2.204709,2.875572,-29.8141,411.5483,57.7998,2.387672,1.495361,75.847609,3
0.3540,4.499227,2.427552,2.876937,19.8603,222.1117,1.0755,2.550111,1.494696,75.708224,3
0.3550,4.540567,2.581110,2.891110,41.3394,153.3669,14.2433,2.665655,1.493765,75.620017,3
0.3560,4.594810,2.700475,2.922269,54.2429,119.4350,31.3424,2.760964,1.492568,75.565861,3
0.3570,4.659205,2.801961,2.969599,64.3950,101.5834,47.4669,2.847681,1.491106,75.538585,3
0.3580,4.732774,2.892142,3.032504,73.5692,90.2370,62.9711,2.930422,1.489377,75.537086,3
0.3590,4.815043,2.972195,3.111058,82.2690,80.0754,78.5765,3.010067,1.487383,75.563268,3
0.3600,4.905808,3.040665,-3.077476,90.7646,68.4752,94.6548,1.372081,1.485122,75.620101,3
0.3610,5.005309,3.095069,-2.966240,99.5009,54.4026,111.2339,1.441985,1.482596,75.710476,3
0.3620,5.114523,3.132753,-2.838180,109.2148,37.6834,128.0575,1.504317,1.479803,75.836516,3
0.3630,5.235434,-3.131909,-2.693617,120.9107,18.5222,144.5608,-3.012375,1.476745,75.999130,3
0.3640,5.371243,-3.134784,-2.533878,135.8092,-2.8748,159.7386,-2.970900,1.473421,76.197728,3
0.3650,5.526645,3.121694,-2.361988,155.4013,-26.7074,171.8899,1.626144,1.469831,76.429875,3
0.3660,5.708172,3.067569,-2.183965,181.5278,-54.1219,178.0235,1.635332,1.465975,76.689459,3
0.3670,5.921925,2.979893,-2.012057,213.7528,-87.6686,171.9119,1.618452,1.461853,76.955564,3
0.3680,6.147840,2.851692,-1.874153,225.9150,-128.1792,137.9150,1.562825,1.457465,77.149350,3
0.3690,6.326749,2.707903,-1.824156,178.9091,-143.7294,50.0282,1.471887,1.452811,77.191674,3
0.3700,6.467236,2.629069,-1.860665,140.4865,-78.7798,-36.4700,1.404596,1.447891,77.141632,3
0.3710,6.586857,2.612216,-1.927562,119.6212,-16.8492,-66.8683,1.374095,1.442705,77.040450,3
0.3720,6.694012,2.637871,-2.003088,107.1548,25.6510,-75.4835,1.372155,1.437254,76.906292,3
0.3730,6.791693,2.693812,-2.081305,97.6811,55.9552,-78.1523,1.391507,1.431536,76.746903,3
0.3740,6.880134,2.773291,-2.161214,88.4415,79.5076,-79.8376,1.427517,1.425552,76.565018,3
0.3750,6.957965,2.872898,-2.243493,77.8309,99.6358,-82.2169,1.477518,1.419303,76.360397,3
0.3760,7.022546,2.991473,-2.329539,64.5812,118.5982,-85.9987,1.540288,1.412787,76.130374,3
0.3770,7.069700,3.129844,-2.421191,47.1533,138.3840,-91.6217,1.615925,1.406006,75.869475,3
0.3780,7.092641,-2.991899,-2.520647,22.9408,161.4488,-99.4365,-2.863375,1.398959,75.568338,3
0.3790,7.080418,-2.800193,-2.630079,-12.2224,191.7027,-109.4220,-2.753799,1.391646,75.216763,3
0.3800,7.035474,-2.566154,-2.747614,-44.9443,234.0235,-117.5337,-2.615643,1.384066,74.872785,3
0.3810,7.029372,-2.307540,-2.832979,-6.1022,258.5457,-85.3927,-2.450841,1.376221,74.723958,3
0.3820,7.052370,-2.138405,-2.812670,22.9979,169.0153,20.2282,-2.322295,1.368110,74.685411,3
0.3830,7.093786,-2.026455,-2.739267,41.4168,111.8677,73.3343,-2.220858,1.359733,74.717728,3
0.3840,7.149315,-1.953260,-2.633756,55.5287,73.1819,105.4873,-2.138850,1.351090,74.806783,3
0.3850,7.218431,-1.912155,-2.503596,69.1154,41.1450,130.1730,-2.073457,1.342181,74.950677,3
0.3860,7.304168,-1.902643,-2.350190,85.7371,9.5712,153.4351,-2.024701,1.333007,75.158197,3
0.3870,7.412693,-1.930108,-2.170134,108.5258,-27.4103,180.0817,-1.995570,1.323566,75.445786,3
0.3880,7.530260,-2.004386,-1.956824,117.5666,-74.2372,213.3226,-1.991415,1.313859,75.762082,3
0.3890,7.617545,-2.094875,-1.731017,87.2853,-90.4616,225.7948,-1.995641,1.303886,75.983815,3
0.3900,7.684070,-2.125081,-1.539490,66.5243,-30.1896,191.5018,-1.965374,1.293648,76.143197,3
0.3910,7.736823,-2.112576,-1.367603,52.7535,12.5221,171.8679,-1.909402,1.283143,76.260748,3
0.3920,7.779120,-2.069674,-1.207150,42.2969,42.9158,160.4400,-1.834440,1.272373,76.345304,3
0.3930,7.812510,-2.002470,-1.055390,33.3903,67.2101,151.7494,-1.744176,1.261337,76.399938,3
0.3940,7.837837,-1.914186,-0.912471,25.3268,88.2838,142.9095,-1.640991,1.250034,76.424349,3
0.3950,7.856262,-1.806739,-0.780614,18.4246,107.4412,131.8485,-1.526887,1.238466,76.416482,3
0.3960,7.870793,-1.682121,-0.663863,14.5319,124.6101,116.7445,-1.404414,1.226632,76.375369,3
0.3970,7.887792,-1.544490,-0.567345,16.9986,137.6221,96.5121,-1.277996,1.214532,76.306255,3
0.3980,7.915478,-1.402552,-0.494521,27.6859,141.9285,72.8210,-1.154907,1.202166,76.223519,3
0.3990,7.959286,-1.268349,-0.443054,43.8077,134.1963,51.4671,-1.043269,1.189534,76.144429,3
0.4000,8.020536,-1.151381,-0.405175,61.2505,116.9661,37.8834,-0.947870,1.176636,76.081656,3
0.4010,8.098659,-1.056164,-0.372732,78.1228,95.2186,32.4506,-0.869774,1.163472,76.042356,3
0.4020,8.193011,-0.984359,-0.340227,94.3519,71.8107,32.5140,-0.808687,1.150042,76.029648,3
0.4030,8.303321,-0.936687,-0.305263,110.3097,47.6795,34.9725,-0.764480,1.136347,76.042559,3
0.4040,8.428368,-0.913121,-0.268785,125.0474,23.5753,36.4859,-0.737393,1.122385,76.072505,3
0.4050,8.562123,-0.910518,-0.236237,133.7554,2.6169,32.5610,-0.726623,1.108157,76.097375,3
0.4060,8.692801,-0.917079,-0.217927,130.6775,-6.5378,18.3302,-0.726401,1.093664,76.088836,3
0.4070,8.811736,-0.912931,-0.222319,118.9353,4.1785,-4.3599,-0.724582,1.078904,76.034595,3
0.4080,8.916494,-0.884805,-0.248433,104.7576,28.1529,-26.0798,-0.711249,1.063879,75.936703,3
0.4090,9.006751,-0.829624,-0.291144,90.2574,55.1931,-42.6814,-0.682766,1.048587,75.799686,3
0.4100,9.081869,-0.747918,-0.346456,75.1180,81.7007,-55.2916,-0.638429,1.033030,75.626983,3
0.4110,9.140717,-0.640429,-0.411670,58.8478,107.4726,-65.1981,-0.578040,1.017207,75.423419,3
0.4120,9.184447,-0.508319,-0.483123,43.7297,132.0877,-71.4393,-0.501447,1.001118,75.205904,3
0.4130,9.223316,-0.358469,-0.550788,38.8693,149.8255,-67.6484,-0.410920,0.984763,75.018435,3
0.4140,9.270643,-0.213556,-0.593345,47.3271,144.8886,-42.5392,-0.317135,0.968142,74.896707,3
0.4150,9.329803,-0.095738,-0.597255,59.1594,117.7946,-3.9026,-0.232515,0.951255,74.838612,3
0.4160,9.400094,-0.007185,-0.566797,70.2917,88.5318,30.4513,-0.159806,0.934102,74.834868,3
0.4170,9.480713,0.055282,-0.508074,80.6184,62.4499,58.7067,-0.098361,0.916683,74.880471,3
0.4180,9.570895,0.093575,-0.424178,90.1825,38.2855,83.8798,-0.047630,0.898998,74.974469,3
0.4190,9.668013,0.108455,-0.315299,97.1183,14.8801,108.8640,-0.007114,0.881048,75.115068,3
0.4200,9.763766,0.102809,-0.180346,95.7523,-5.6412,134.9395,0.025585,0.862831,75.286404,3
0.4210,9.846818,0.089140,-0.022680,83.0518,-13.6647,157.6493,0.058643,0.844348,75.455493,3
0.4220,9.913134,0.088164,0.145433,66.3161,-0.9750,168.0916,0.103783,0.825600,75.600723,3
0.4230,9.963924,0.110806,0.313306,50.7900,22.6407,167.8504,0.166034,0.806585,75.716432,3
0.4240,10.000726,0.158272,0.476480,36.8020,47.4642,163.1568,0.245056,0.787305,75.801205,3
0.4250,10.024205,0.229776,0.632757,23.4797,71.5029,156.2656,0.339680,0.767759,75.852647,3
0.4260,10.034512,0.325246,0.779670,10.3065,95.4678,146.9042,0.449180,0.747946,75.866008,3
0.4270,10.033190,0.445516,0.913300,-1.3220,120.2634,133.6229,0.573093,0.728134,75.835937,3
0.4280,10.028920,0.590151,1.027865,-4.2699,144.6212,114.5539,0.709528,0.708588,75.768355,3
0.4290,10.039863,0.748879,1.119010,10.9429,158.6993,91.1244,0.849823,0.689307,75.697508,3
0.4300,10.074415,0.894880,1.194165,34.5525,145.9636,75.1279,0.976503,0.670293,75.654125,3
0.4310,10.129783,1.011487,1.267388,55.3672,116.5759,73.2005,1.081278,0.651544,75.645035,3
0.4320,10.202565,1.098785,1.345596,72.7829,87.2878,78.2000,1.166097,0.633062,75.668928,3
0.4330,10.291134,1.159828,1.430533,88.5682,61.0539,84.9431,1.233657,0.614845,75.723190,3
0.4340,10.395152,1.196678,1.521644,104.0178,36.8717,91.1255,1.285305,0.596894,75.803684,3
0.4350,10.513593,1.210807,1.616268,118.4420,14.1552,94.6403,1.321388,0.579210,75.899856,3
0.4360,10.640358,1.206245,1.707878,126.7641,-4.5388,91.6236,1.343054,0.561791,75.987260,3
0.4370,10.763822,1.195754,1.784790,123.4639,-10.4697,76.9238,1.356400,0.544638,76.036791,3
0.4380,10.876362,1.198817,1.837384,112.5409,3.0856,52.6103,1.372971,0.527751,76.038262,3
0.4390,10.976328,1.226173,1.866212,99.9656,27.3811,28.8520,1.400729,0.511130,75.994924,3
0.4400,11.063856,1.279097,1.875797,87.5281,52.9471,9.6164,1.441834,0.494775,75.911063,3
0.4410,11.138733,1.356450,1.869289,74.8768,77.3688,-6.4778,1.496315,0.478686,75.788386,3
0.4420,11.199935,1.457732,1.847894,61.2022,101.2892,-21.3693,1.564140,0.462862,75.626319,3
0.4430,11.246813,1.583638,1.811733,46.8773,125.9033,-36.1399,1.645846,0.447305,75.427050,3
0.4440,11.285540,1.733716,1.762542,38.7270,150.0688,-49.1703,1.741577,0.432014,75.216754,3
0.4450,11.333739,1.894297,1.712828,48.1990,160.5726,-49.6868,1.844806,0.416988,75.054633,3
0.4460,11.397981,2.031658,1.688068,64.2424,137.3629,-24.7223,1.937952,0.402229,74.958309,3
0.4470,11.476098,2.134563,1.694648,78.1168,102.9184,6.6190,2.014586,0.387735,74.918377,3
0.4480,11.565947,2.207566,1.727719,89.8494,73.0187,33.0972,2.076699,0.373508,74.927297,3
0.4490,11.665971,2.254755,1.783829,100.0242,47.2017,56.1199,2.126321,0.359546,74.981515,3
0.4500,11.773462,2.278696,1.861987,107.4911,23.9506,78.1569,2.165048,0.345850,75.077449,3
0.4510,11.881270,2.283223,1.962448,107.8073,4.5380,100.4537,2.195739,0.332421,75.201464,3
0.4520,11.978595,2.279443,2.082683,97.3255,-3.7649,120.2271,2.225781,0.319257,75.324994,3
0.4530,12.060044,2.286334,2.213105,81.4482,6.9063,130.4130,2.266363,0.306359,75.426263,3
0.4540,12.125982,2.315758,2.343797,65.9382,29.4275,130.6773,2.323405,0.293727,75.499122,3
0.4550,12.177696,2.369320,2.470218,51.7144,53.5529,126.3985,2.396837,0.281361,75.543048,3
0.4560,12.215753,2.445754,2.590579,38.0573,76.4173,120.3367,2.485252,0.269261,75.557559,3
0.4570,12.240300,2.544233,2.703569,24.5463,98.4595,112.9682,2.587689,0.257426,75.541382,3
0.4580,12.253201,2.664545,2.807703,12.9012,120.2916,104.1165,2.703588,0.245858,75.496261,3
0.4590,12.263586,2.804171,2.902209,10.3855,139.6093,94.4940,2.830909,0.234556,75.439751,3
0.4600,12.286802,2.949487,2.991014,23.2160,145.3005,88.7983,2.960812,0.223520,75.405851,3
0.4610,12.328681,3.076395,3.084022,41.8783,126.8961,93.0018,3.078475,0.212749,75.409638,3
0.4620,12.387876,-3.108320,-3.096906,59.1958,98.4588,102.2455,-3.105207,0.202245,75.449197,3
0.4630,12.462545,-3.036884,-2.985911,74.6685,71.4228,110.9736,-3.022983,0.192006,75.519268,3
0.4640,12.551306,-2.989409,-2.868365,88.7610,47.4650,117.5218,-2.956397,0.182034,75.612963,3
0.4650,12.651769,-2.962465,-2.747726,100.4632,26.9370,120.6154,-2.903900,0.172327,75.718047,3
0.4660,12.758080,-2.949912,-2.630089,106.3106,12.5509,117.6177,-2.862688,0.162886,75.813262,3
0.4670,12.861999,-2.939692,-2.524654,103.9188,10.2189,105.4177,-2.826500,0.153711,75.876689,3
0.4680,12.958166,-2.917436,-2.438971,96.1670,22.2528,85.6688,-2.786945,0.144802,75.899039,3
0.4690,13.044880,-2.875278,-2.374463,86.7144,42.1525,64.4987,-2.738692,0.136159,75.880347,3
0.4700,13.121904,-2.811629,-2.329507,77.0234,63.6429,44.9539,-2.680141,0.127782,75.822462,3
0.4710,13.189337,-2.726969,-2.302731,67.4338,84.6558,26.7813,-2.611268,0.119671,75.726557,3
0.4720,13.247998,-2.621998,-2.293665,58.6606,104.9655,9.0759,-2.532453,0.111826,75.594876,3
0.4730,13.301747,-2.498365,-2.301713,53.7492,123.6229,-8.0375,-2.444733,0.104247,75.438724,3
0.4740,13.359911,-2.363081,-2.322581,58.1639,135.2651,-20.8610,-2.352036,0.096934,75.288532,3
0.4750,13.430535,-2.233832,-2.343523,70.6237,129.2239,-20.9401,-2.263747,0.089887,75.174555,3
0.4760,13.514617,-2.127241,-2.350910,84.0825,106.5704,-7.3821,-2.188241,0.083105,75.105197,3
0.4770,13.610423,-2.047058,-2.340085,95.8058,80.1807,10.8385,-2.126974,0.076590,75.078694,3
0.4780,13.715563,-1.991282,-2.310811,105.1401,55.7938,29.2975,-2.078426,0.070340,75.091188,3
0.4790,13.825989,-1.956354,-2.263390,110.4257,34.9602,47.4510,-2.040091,0.064357,75.135455,3
0.4800,13.934533,-1.935878,-2.198647,108.5442,20.5159,64.7734,-2.007543,0.058639,75.196069,3
0.4810,14.033400,-1.917953,-2.120107,98.8666,17.9668,78.5668,-1.973086,0.053187,75.252464,3
0.4820,14.118900,-1.888664,-2.034424,85.5009,29.3256,85.7071,-1.928417,0.048002,75.291420,3
0.4830,14.190793,-1.840434,-1.947238,71.8925,48.2587,87.2057,-1.869562,0.043082,75.309192,3
0.4840,14.249748,-1.772062,-1.861093,58.9546,68.3882,86.1572,-1.796343,0.038428,75.306563,3
0.4850,14.296590,-1.684800,-1.776461,46.8420,87.2662,84.6373,-1.709799,0.034040,75.286534,3
0.4860,14.333122,-1.580782,-1.692472,36.5328,104.0133,83.9882,-1.611243,0.029918,75.255560,3
0.4870,14.364014,-1.463970,-1.606634,30.8920,116.8027,85.8330,-1.502879,0.026062,75.226769,3
0.4880,14.397072,-1.342766,-1.514221,33.0572,121.1942,92.4081,-1.389527,0.022472,75.218367,3
0.4890,14.438911,-1.229880,-1.409737,41.8392,112.8803,104.4794,-1.278931,0.019147,75.242641,3
0.4900,14.492217,-1.135264,-1.290847,53.3062,94.6153,118.8856,-1.177696,0.016089,75.301513,3
