t,phi,alpha,theta,phi_dot,alpha_dot,theta_dot,tau
0.4940,-0.161217,-0.674267,1.035288,-0.7221,-2.9375,3.2477,0.00
0.4950,-0.161940,-0.677210,1.038538,-0.7243,-2.9467,3.2506,0.00
0.4960,-0.162666,-0.680162,1.041790,-0.7261,-2.9549,3.2528,0.00
0.4970,-0.163393,-0.683122,1.045044,-0.7274,-2.9621,3.2544,0.00
0.4980,-0.164121,-0.686088,1.048300,-0.7284,-2.9683,3.2554,0.00
0.4990,-0.164850,-0.689060,1.051556,-0.7289,-2.9734,3.2557,0.00
0.5000,-0.165579,-0.692036,1.054811,-0.7290,-2.9775,3.2553,0.00
0.5010,-0.166307,-0.695016,1.058066,-0.7286,-2.9805,3.2543,0.00
0.5020,-0.167036,-0.697998,1.061320,-0.7279,-2.9825,3.2528,0.00
0.5030,-0.167763,-0.700981,1.064572,-0.7267,-2.9835,3.2506,0.00
0.5040,-0.168489,-0.703965,1.067821,-0.7252,-2.9836,3.2479,0.00
0.5050,-0.169213,-0.706948,1.071067,-0.7233,-2.9827,3.2446,0.00
0.5060,-0.169935,-0.709930,1.074310,-0.7210,-2.9809,3.2409,0.00
0.5070,-0.170654,-0.712910,1.077548,-0.7184,-2.9783,3.2367,0.00
0.5080,-0.171371,-0.715886,1.080783,-0.7155,-2.9750,3.2321,0.00
0.5090,-0.172084,-0.718859,1.084012,-0.7123,-2.9709,3.2272,0.00
0.5100,-0.172794,-0.721827,1.087236,-0.7089,-2.9661,3.2219,0.00
0.5110,-0.173501,-0.724790,1.090455,-0.7051,-2.9608,3.2163,0.00
0.5120,-0.174204,-0.727747,1.093667,-0.7012,-2.9550,3.2104,0.00
0.5130,-0.174902,-0.730698,1.096874,-0.6971,-2.9487,3.2044,0.00
0.5140,-0.175597,-0.733643,1.100074,-0.6929,-2.9421,3.1982,0.00
0.5150,-0.176287,-0.736581,1.103269,-0.6885,-2.9352,3.1919,0.00
0.5160,-0.176973,-0.739512,1.106457,-0.6841,-2.9282,3.1856,0.00
0.5170,-0.177654,-0.742436,1.109638,-0.6796,-2.9211,3.1792,0.00
0.5180,-0.178331,-0.745352,1.112813,-0.6752,-2.9140,3.1728,0.00
0.5190,-0.179003,-0.748262,1.115982,-0.6707,-2.9069,3.1666,0.00
0.5200,-0.179671,-0.751164,1.119144,-0.6663,-2.9001,3.1604,0.00
0.5210,-0.180335,-0.754060,1.122301,-0.6620,-2.8935,3.1544,0.00
0.5220,-0.180994,-0.756950,1.125452,-0.6578,-2.8872,3.1485,0.00
0.5230,-0.181649,-0.759833,1.128596,-0.6538,-2.8814,3.1429,0.00
0.5240,-0.182301,-0.762711,1.131736,-0.6499,-2.8761,3.1376,0.00
0.5250,-0.182948,-0.765584,1.134870,-0.6463,-2.8714,3.1325,0.00
0.5260,-0.183593,-0.768452,1.137999,-0.6429,-2.8674,3.1277,0.00
0.5270,-0.184234,-0.771317,1.141123,-0.6398,-2.8641,3.1233,0.00
0.5280,-0.184872,-0.774180,1.144243,-0.6370,-2.8616,3.1192,0.00
0.5290,-0.185507,-0.777040,1.147360,-0.6345,-2.8600,3.1154,0.00
0.5300,-0.186140,-0.779899,1.150472,-0.6323,-2.8592,3.1121,0.00
0.5310,-0.186771,-0.782758,1.153583,-0.6305,-2.8595,3.1091,0.00
0.5320,-0.187401,-0.785618,1.156689,-0.6291,-2.8607,3.1066,0.00
0.5330,-0.188029,-0.788480,1.159794,-0.6280,-2.8630,3.1044,0.00
0.5340,-0.188657,-0.791344,1.162896,-0.6273,-2.8663,3.1027,0.00
0.5350,-0.189284,-0.794213,1.165997,-0.6270,-2.8707,3.1013,0.00
0.5360,-0.189911,-0.797086,1.169097,-0.6271,-2.8761,3.1003,0.00
0.5370,-0.190538,-0.799966,1.172196,-0.6275,-2.8827,3.0997,0.00
0.5380,-0.191166,-0.802853,1.175294,-0.6284,-2.8903,3.0994,0.00
0.5390,-0.191795,-0.805748,1.178393,-0.6296,-2.8990,3.0995,0.00
0.5400,-0.192426,-0.808653,1.181491,-0.6313,-2.9088,3.0998,0.00
0.5410,-0.193058,-0.811568,1.184590,-0.6332,-2.9196,3.1005,0.00
0.5420,-0.193693,-0.814494,1.187691,-0.6356,-2.9314,3.1015,0.00
0.5430,-0.194330,-0.817433,1.190792,-0.6382,-2.9441,3.1027,0.00
0.5440,-0.194970,-0.820386,1.193894,-0.6412,-2.9577,3.1041,0.00
0.5450,-0.195613,-0.823352,1.196998,-0.6444,-2.9722,3.1057,0.00
0.5460,-0.196260,-0.826333,1.200104,-0.6479,-2.9874,3.1074,0.00
0.5470,-0.196910,-0.829330,1.203211,-0.6516,-3.0034,3.1092,0.00
0.5480,-0.197564,-0.832343,1.206321,-0.6555,-3.0200,3.1111,0.00
0.5490,-0.198222,-0.835374,1.209432,-0.6596,-3.0372,3.1131,0.00
0.5500,-0.198885,-0.838422,1.212545,-0.6639,-3.0548,3.1151,0.00
0.5510,-0.199551,-0.841487,1.215661,-0.6682,-3.0729,3.1170,0.00
0.5520,-0.200222,-0.844571,1.218778,-0.6726,-3.0913,3.1189,0.00
0.5530,-0.200897,-0.847674,1.221897,-0.6771,-3.1099,3.1207,0.00
0.5540,-0.201577,-0.850796,1.225018,-0.6816,-3.1287,3.1223,0.00
0.5550,-0.202262,-0.853936,1.228141,-0.6860,-3.1475,3.1238,0.00
0.5560,-0.202950,-0.857095,1.231265,-0.6904,-3.1663,3.1251,0.00
0.5570,-0.203644,-0.860273,1.234391,-0.6946,-3.1849,3.1262,0.00
0.5580,-0.204341,-0.863469,1.237517,-0.6988,-3.2033,3.1271,0.00
0.5590,-0.205042,-0.866684,1.240644,-0.7027,-3.2214,3.1276,0.00
0.5600,-0.205747,-0.869916,1.243772,-0.7065,-3.2391,3.1279,0.00
0.5610,-0.206456,-0.873166,1.246900,-0.7100,-3.2563,3.1279,0.00
0.5620,-0.207168,-0.876433,1.250027,-0.7133,-3.2729,3.1276,0.00
0.5630,-0.207883,-0.879716,1.253154,-0.7163,-3.2889,3.1269,0.00
0.5640,-0.208601,-0.883015,1.256281,-0.7190,-3.3042,3.1258,0.00
0.5650,-0.209322,-0.886328,1.259406,-0.7213,-3.3187,3.1244,0.00
0.5660,-0.210044,-0.889656,1.262530,-0.7233,-3.3324,3.1227,0.00
0.5670,-0.210769,-0.892996,1.265652,-0.7249,-3.3451,3.1205,0.00
0.5680,-0.211494,-0.896349,1.268771,-0.7262,-3.3570,3.1181,0.00
0.5690,-0.212221,-0.899713,1.271888,-0.7270,-3.3679,3.1152,0.00
0.5700,-0.212948,-0.903088,1.275002,-0.7274,-3.3777,3.1120,0.00
0.5710,-0.213676,-0.906471,1.278112,-0.7274,-3.3866,3.1085,0.00
0.5720,-0.214403,-0.909863,1.281219,-0.7270,-3.3944,3.1046,0.00
0.5730,-0.215130,-0.913262,1.284322,-0.7262,-3.4012,3.1004,0.00
0.5740,-0.215855,-0.916667,1.287419,-0.7250,-3.4069,3.0959,0.00
0.5750,-0.216579,-0.920077,1.290513,-0.7234,-3.4116,3.0912,0.00
0.5760,-0.217301,-0.923492,1.293602,-0.7213,-3.4153,3.0861,0.00
0.5770,-0.218021,-0.926909,1.296685,-0.7189,-3.4181,3.0809,0.00
0.5780,-0.218738,-0.930328,1.299763,-0.7161,-3.4199,3.0754,0.00
0.5790,-0.219453,-0.933750,1.302835,-0.7130,-3.4208,3.0697,0.00
0.5800,-0.220163,-0.937170,1.305902,-0.7096,-3.4208,3.0638,0.00
0.5810,-0.220871,-0.940591,1.308962,-0.7058,-3.4201,3.0578,0.00
0.5820,-0.221574,-0.944011,1.312016,-0.7018,-3.4187,3.0516,0.00
0.5830,-0.222273,-0.947428,1.315064,-0.6975,-3.4166,3.0454,0.00
0.5840,-0.222968,-0.950843,1.318106,-0.6931,-3.4140,3.0390,0.00
0.5850,-0.223658,-0.954256,1.321141,-0.6884,-3.4109,3.0326,0.00
0.5860,-0.224344,-0.957664,1.324169,-0.6836,-3.4075,3.0262,0.00
0.5870,-0.225024,-0.961070,1.327191,-0.6787,-3.4037,3.0197,0.00
0.5880,-0.225700,-0.964471,1.330206,-0.6737,-3.3998,3.0132,0.00
0.5890,-0.226370,-0.967868,1.333215,-0.6686,-3.3958,3.0068,0.00
0.5900,-0.227036,-0.971261,1.336217,-0.6635,-3.3918,3.0003,0.00
0.5910,-0.227696,-0.974650,1.339213,-0.6585,-3.3879,2.9940,0.00
0.5920,-0.228351,-0.978036,1.342202,-0.6535,-3.3842,2.9876,0.00
0.5930,-0.229002,-0.981417,1.345185,-0.6486,-3.3808,2.9814,0.00
0.5940,-0.229648,-0.984796,1.348161,-0.6439,-3.3778,2.9752,0.00
0.5950,-0.230289,-0.988172,1.351131,-0.6393,-3.3753,2.9691,0.00
0.5960,-0.230925,-0.991546,1.354094,-0.6348,-3.3734,2.9630,0.00
0.5970,-0.231557,-0.994918,1.357052,-0.6306,-3.3722,2.9571,0.00
0.5980,-0.232185,-0.998289,1.360003,-0.6266,-3.3718,2.9512,0.00
0.5990,-0.232810,-1.001660,1.362949,-0.6229,-3.3722,2.9454,0.00
0.6000,-0.233430,-1.005033,1.365889,-0.6195,-3.3734,2.9397,0.00
0.6010,-0.234048,-1.008406,1.368822,-0.6163,-3.3757,2.9341,0.00
0.6020,-0.234662,-1.011784,1.371750,-0.6135,-3.3789,2.9285,0.00
0.6030,-0.235274,-1.015164,1.374672,-0.6110,-3.3832,2.9230,0.00
0.6040,-0.235884,-1.018550,1.377588,-0.6087,-3.3886,2.9175,0.00
0.6050,-0.236491,-1.021942,1.380498,-0.6069,-3.3950,2.9120,0.00
0.6060,-0.237097,-1.025340,1.383404,-0.6053,-3.4026,2.9066,0.00
0.6070,-0.237702,-1.028747,1.386303,-0.6041,-3.4113,2.9011,0.00
0.6080,-0.238305,-1.032164,1.389196,-0.6032,-3.4211,2.8957,0.00
0.6090,-0.238908,-1.035590,1.392084,-0.6026,-3.4320,2.8902,0.00
0.6100,-0.239510,-1.039029,1.394967,-0.6022,-3.4440,2.8847,0.00
0.6110,-0.240112,-1.042480,1.397843,-0.6022,-3.4570,2.8791,0.00
0.6120,-0.240715,-1.045945,1.400713,-0.6024,-3.4711,2.8735,0.00
0.6130,-0.241317,-1.049424,1.403579,-0.6028,-3.4860,2.8678,0.00
0.6140,-0.241921,-1.052919,1.406438,-0.6035,-3.5018,2.8620,0.00
0.6150,-0.242525,-1.056430,1.409292,-0.6043,-3.5184,2.8560,0.00
0.6160,-0.243130,-1.059958,1.412138,-0.6053,-3.5358,2.8500,0.00
0.6170,-0.243736,-1.063504,1.414979,-0.6064,-3.5537,2.8439,0.00
0.6180,-0.244343,-1.067068,1.417814,-0.6076,-3.5722,2.8376,0.00
0.6190,-0.244951,-1.070651,1.420643,-0.6088,-3.5912,2.8312,0.00
0.6200,-0.245561,-1.074254,1.423464,-0.6101,-3.6105,2.8246,0.00
0.6210,-0.246172,-1.077876,1.426280,-0.6113,-3.6300,2.8179,0.00
0.6220,-0.246784,-1.081517,1.429089,-0.6125,-3.6496,2.8111,0.00
0.6230,-0.247397,-1.085178,1.431891,-0.6136,-3.6693,2.8041,0.00
0.6240,-0.248011,-1.088859,1.434686,-0.6145,-3.6888,2.7970,0.00
0.6250,-0.248626,-1.092560,1.437474,-0.6153,-3.7082,2.7898,0.00
0.6260,-0.249242,-1.096279,1.440256,-0.6159,-3.7272,2.7824,0.00
0.6270,-0.249858,-1.100018,1.443030,-0.6163,-3.7459,2.7749,0.00
0.6280,-0.250474,-1.103775,1.445795,-0.6164,-3.7640,2.7674,0.00
0.6290,-0.251091,-1.107550,1.448555,-0.6163,-3.7815,2.7597,0.00
0.6300,-0.251707,-1.111341,1.451307,-0.6158,-3.7982,2.7520,0.00
0.6310,-0.252322,-1.115150,1.454050,-0.6151,-3.8142,2.7441,0.00
0.6320,-0.252936,-1.118973,1.456787,-0.6139,-3.8294,2.7363,0.00
0.6330,-0.253549,-1.122812,1.459516,-0.6124,-3.8436,2.7284,0.00
0.6340,-0.254161,-1.126663,1.462237,-0.6106,-3.8568,2.7205,0.00
0.6350,-0.254770,-1.130528,1.464950,-0.6083,-3.8689,2.7126,0.00
0.6360,-0.255377,-1.134404,1.467655,-0.6057,-3.8800,2.7047,0.00
0.6370,-0.255980,-1.138291,1.470353,-0.6026,-3.8900,2.6969,0.00
0.6380,-0.256581,-1.142186,1.473042,-0.5992,-3.8988,2.6891,0.00
0.6390,-0.257178,-1.146090,1.475724,-0.5954,-3.9066,2.6814,0.00
0.6400,-0.257771,-1.150001,1.478397,-0.5912,-3.9132,2.6738,0.00
0.6410,-0.258359,-1.153918,1.481064,-0.5866,-3.9187,2.6662,0.00
0.6420,-0.258943,-1.157840,1.483723,-0.5817,-3.9232,2.6588,0.00
0.6430,-0.259521,-1.161766,1.486373,-0.5765,-3.9267,2.6514,0.00
0.6440,-0.260094,-1.165694,1.489016,-0.5709,-3.9291,2.6442,0.00
0.6450,-0.260661,-1.169624,1.491650,-0.5651,-3.9307,2.6371,0.00
0.6460,-0.261223,-1.173556,1.494278,-0.5590,-3.9315,2.6301,0.00
0.6470,-0.261778,-1.177487,1.496897,-0.5526,-3.9315,2.6232,0.00
0.6480,-0.262326,-1.181418,1.499508,-0.5461,-3.9308,2.6165,0.00
0.6490,-0.262868,-1.185348,1.502113,-0.5394,-3.9296,2.6099,0.00
0.6500,-0.263403,-1.189276,1.504707,-0.5325,-3.9280,2.6034,0.00
0.6510,-0.263931,-1.193202,1.507294,-0.5255,-3.9260,2.5970,0.00
0.6520,-0.264452,-1.197126,1.509874,-0.5185,-3.9237,2.5906,0.00
0.6530,-0.264967,-1.201047,1.512446,-0.5114,-3.9214,2.5844,0.00
0.6540,-0.265473,-1.204966,1.515006,-0.5042,-3.9190,2.5782,0.00
0.6550,-0.265973,-1.208882,1.517560,-0.4971,-3.9168,2.5720,0.00
0.6560,-0.266466,-1.212796,1.520104,-0.4901,-3.9148,2.5659,0.00
0.6570,-0.266952,-1.216709,1.522637,-0.4831,-3.9131,2.5598,0.00
0.6580,-0.267430,-1.220619,1.525160,-0.4763,-3.9119,2.5536,0.00
0.6590,-0.267903,-1.224528,1.527669,-0.4695,-3.9113,2.5474,0.00
0.6600,-0.268368,-1.228437,1.530169,-0.4629,-3.9113,2.5412,0.00
0.6610,-0.268827,-1.232346,1.532653,-0.4565,-3.9120,2.5349,0.00
0.6620,-0.269279,-1.236256,1.535121,-0.4502,-3.9136,2.5285,0.00
0.6630,-0.269726,-1.240168,1.537573,-0.4442,-3.9160,2.5220,0.00
0.6640,-0.270166,-1.244083,1.540002,-0.4383,-3.9194,2.5153,0.00
0.6650,-0.270601,-1.248001,1.542408,-0.4327,-3.9238,2.5085,0.00
0.6660,-0.271030,-1.251925,1.544788,-0.4273,-3.9292,2.5015,0.00
0.6670,-0.271454,-1.255853,1.547128,-0.4221,-3.9356,2.4944,0.00
0.6680,-0.271873,-1.259789,1.549431,-0.4171,-3.9432,2.4870,0.00
0.6690,-0.272287,-1.263733,1.551668,-0.4123,-3.9518,2.4795,0.00
0.6700,-0.272697,-1.267686,1.553831,-0.4077,-3.9614,2.4718,0.00
0.6710,-0.273102,-1.271648,1.555887,-0.4033,-3.9721,2.4639,0.00
0.6720,-0.273502,-1.275622,1.557797,-0.3990,-3.9838,2.4558,0.00
0.6730,-0.273899,-1.279609,1.559472,-0.3949,-3.9965,2.4474,0.00
0.6740,-0.274291,-1.283607,1.560824,-0.3909,-4.0100,2.4389,0.00
0.6750,-0.274680,-1.287620,1.561712,-0.3871,-4.0243,2.4302,0.00
0.6760,-0.275064,-1.291648,1.561986,-0.3833,-4.0394,2.4214,0.00
0.6770,-0.275445,-1.295690,1.561616,-0.3795,-4.0552,2.4124,0.00
0.6780,-0.275822,-1.299749,1.560666,-0.3758,-4.0714,2.4032,0.00
0.6790,-0.276196,-1.303824,1.559298,-0.3721,-4.0882,2.3940,0.00
0.6800,-0.276566,-1.307916,1.557630,-0.3684,-4.1053,2.3846,0.00
0.6810,-0.276932,-1.312026,1.555788,-0.3646,-4.1226,2.3752,0.00
0.6820,-0.277294,-1.316152,1.553825,-0.3607,-4.1400,2.3658,0.00
0.6830,-0.277652,-1.320296,1.551775,-0.3568,-4.1575,2.3563,0.00
0.6840,-0.278006,-1.324457,1.549671,-0.3527,-4.1749,2.3468,0.00
0.6850,-0.278356,-1.328636,1.547531,-0.3484,-4.1920,2.3374,0.00
0.6860,-0.278702,-1.332831,1.545367,-0.3440,-4.2089,2.3281,0.00
0.6870,-0.279043,-1.337044,1.543190,-0.3394,-4.2254,2.3189,0.00
0.6880,-0.279380,-1.341272,1.540997,-0.3345,-4.2413,2.3097,0.00
0.6890,-0.279711,-1.345515,1.538801,-0.3294,-4.2567,2.3008,0.00
0.6900,-0.280037,-1.349774,1.536598,-0.3241,-4.2713,2.2920,0.00
0.6910,-0.280358,-1.354047,1.534393,-0.3186,-4.2853,2.2834,0.00
0.6920,-0.280673,-1.358333,1.532188,-0.3128,-4.2984,2.2750,0.00
0.6930,-0.280982,-1.362631,1.529987,-0.3067,-4.3107,2.2669,0.00
0.6940,-0.281284,-1.366941,1.527786,-0.3003,-4.3221,2.2590,0.00
0.6950,-0.281581,-1.371262,1.525585,-0.2937,-4.3326,2.2515,0.00
0.6960,-0.281870,-1.375592,1.523389,-0.2868,-4.3421,2.2441,0.00
0.6970,-0.282152,-1.379931,1.521193,-0.2797,-4.3508,2.2371,0.00
0.6980,-0.282427,-1.384278,1.519003,-0.2723,-4.3585,2.2304,0.00
0.6990,-0.282695,-1.388631,1.516812,-0.2646,-4.3652,2.2239,0.00
0.7000,-0.282955,-1.392989,1.514629,-0.2568,-4.3712,2.2177,0.00
0.7010,-0.283206,-1.397352,1.512443,-0.2487,-4.3762,2.2119,0.00
0.7020,-0.283450,-1.401719,1.510260,-0.2404,-4.3805,2.2062,0.00
0.7030,-0.283685,-1.406088,1.508082,-0.2319,-4.3841,2.2009,0.00
0.7040,-0.283912,-1.410460,1.505905,-0.2232,-4.3870,2.1958,0.00
