t,phi,alpha,theta,phi_dot,alpha_dot,theta_dot,tau
0.3270,-0.064456,-0.279481,0.549741,-0.5226,-2.0630,2.6488,0.00
0.3280,-0.064976,-0.281539,0.552385,-0.5191,-2.0552,2.6420,0.00
0.3290,-0.065493,-0.283589,0.555023,-0.5155,-2.0471,2.6348,0.00
0.3300,-0.066006,-0.285631,0.557653,-0.5117,-2.0387,2.6275,0.00
0.3310,-0.066516,-0.287664,0.560276,-0.5079,-2.0301,2.6199,0.00
0.3320,-0.067021,-0.289689,0.562891,-0.5040,-2.0213,2.6123,0.00
0.3330,-0.067523,-0.291705,0.565499,-0.5000,-2.0125,2.6046,0.00
0.3340,-0.068020,-0.293712,0.568098,-0.4961,-2.0038,2.5969,0.00
0.3350,-0.068514,-0.295710,0.570690,-0.4922,-1.9951,2.5893,0.00
0.3360,-0.069004,-0.297700,0.573275,-0.4883,-1.9865,2.5818,0.00
0.3370,-0.069490,-0.299681,0.575852,-0.4845,-1.9782,2.5746,0.00
0.3380,-0.069972,-0.301654,0.578423,-0.4808,-1.9702,2.5676,0.00
0.3390,-0.070450,-0.303620,0.580986,-0.4773,-1.9625,2.5610,0.00
0.3400,-0.070926,-0.305578,0.583543,-0.4739,-1.9553,2.5548,0.00
0.3410,-0.071397,-0.307529,0.586094,-0.4706,-1.9486,2.5490,0.00
0.3420,-0.071866,-0.309473,0.588640,-0.4676,-1.9424,2.5437,0.00
0.3430,-0.072332,-0.311412,0.591181,-0.4648,-1.9369,2.5391,0.00
0.3440,-0.072795,-0.313346,0.593718,-0.4622,-1.9320,2.5350,0.00
0.3450,-0.073256,-0.315275,0.596251,-0.4599,-1.9278,2.5316,0.00
0.3460,-0.073715,-0.317200,0.598780,-0.4579,-1.9244,2.5290,0.00
0.3470,-0.074171,-0.319123,0.601308,-0.4563,-1.9219,2.5271,0.00
0.3480,-0.074627,-0.321044,0.603835,-0.4549,-1.9202,2.5259,0.00
0.3490,-0.075081,-0.322963,0.606360,-0.4539,-1.9194,2.5256,0.00
0.3500,-0.075534,-0.324882,0.608886,-0.4532,-1.9196,2.5262,0.00
0.3510,-0.075987,-0.326803,0.611413,-0.4529,-1.9207,2.5276,0.00
0.3520,-0.076440,-0.328724,0.613942,-0.4529,-1.9228,2.5299,0.00
0.3530,-0.076893,-0.330649,0.616474,-0.4534,-1.9259,2.5331,0.00
0.3540,-0.077347,-0.332577,0.619010,-0.4542,-1.9300,2.5372,0.00
0.3550,-0.077802,-0.334510,0.621550,-0.4554,-1.9351,2.5423,0.00
0.3560,-0.078259,-0.336449,0.624096,-0.4570,-1.9413,2.5482,0.00
0.3570,-0.078717,-0.338394,0.626648,-0.4590,-1.9485,2.5551,0.00
0.3580,-0.079177,-0.340348,0.629208,-0.4614,-1.9566,2.5628,0.00
0.3590,-0.079640,-0.342310,0.631776,-0.4642,-1.9658,2.5715,0.00
0.3600,-0.080107,-0.344282,0.634354,-0.4673,-1.9760,2.5810,0.00
0.3610,-0.080576,-0.346265,0.636941,-0.4709,-1.9871,2.5913,0.00
0.3620,-0.081049,-0.348259,0.639539,-0.4747,-1.9991,2.6024,0.00
0.3630,-0.081527,-0.350266,0.642149,-0.4790,-2.0120,2.6144,0.00
0.3640,-0.082008,-0.352287,0.644771,-0.4835,-2.0257,2.6270,0.00
0.3650,-0.082495,-0.354321,0.647406,-0.4884,-2.0403,2.6403,0.00
0.3660,-0.082987,-0.356371,0.650055,-0.4935,-2.0555,2.6543,0.00
0.3670,-0.083483,-0.358436,0.652718,-0.4990,-2.0715,2.6688,0.00
0.3680,-0.083986,-0.360518,0.655397,-0.5047,-2.0881,2.6839,0.00
0.3690,-0.084494,-0.362617,0.658090,-0.5106,-2.1053,2.6995,0.00
0.3700,-0.085009,-0.364733,0.660799,-0.5167,-2.1230,2.7155,0.00
0.3710,-0.085529,-0.366867,0.663525,-0.5230,-2.1411,2.7318,0.00
0.3720,-0.086056,-0.369020,0.666267,-0.5294,-2.1596,2.7485,0.00
0.3730,-0.086590,-0.371191,0.669026,-0.5360,-2.1784,2.7653,0.00
0.3740,-0.087130,-0.373381,0.671802,-0.5427,-2.1974,2.7823,0.00
0.3750,-0.087677,-0.375591,0.674595,-0.5494,-2.2165,2.7994,0.00
0.3760,-0.088230,-0.377819,0.677405,-0.5562,-2.2357,2.8165,0.00
0.3770,-0.088791,-0.380067,0.680232,-0.5630,-2.2550,2.8336,0.00
0.3780,-0.089358,-0.382334,0.683076,-0.5697,-2.2741,2.8506,0.00
0.3790,-0.089932,-0.384620,0.685937,-0.5764,-2.2931,2.8673,0.00
0.3800,-0.090513,-0.386924,0.688815,-0.5830,-2.3118,2.8838,0.00
0.3810,-0.091100,-0.389248,0.691709,-0.5895,-2.3302,2.9000,0.00
0.3820,-0.091693,-0.391589,0.694619,-0.5959,-2.3482,2.9158,0.00
0.3830,-0.092293,-0.393948,0.697544,-0.6020,-2.3657,2.9311,0.00
0.3840,-0.092899,-0.396325,0.700485,-0.6080,-2.3827,2.9460,0.00
0.3850,-0.093510,-0.398718,0.703440,-0.6138,-2.3991,2.9602,0.00
0.3860,-0.094128,-0.401127,0.706409,-0.6193,-2.4149,2.9739,0.00
0.3870,-0.094750,-0.403551,0.709391,-0.6245,-2.4299,2.9869,0.00
0.3880,-0.095378,-0.405990,0.712386,-0.6294,-2.4441,2.9991,0.00
0.3890,-0.096010,-0.408443,0.715392,-0.6340,-2.4575,3.0106,0.00
0.3900,-0.096647,-0.410908,0.718409,-0.6382,-2.4701,3.0213,0.00
0.3910,-0.097287,-0.413386,0.721437,-0.6421,-2.4816,3.0312,0.00
0.3920,-0.097932,-0.415874,0.724474,-0.6456,-2.4923,3.0402,0.00
0.3930,-0.098579,-0.418373,0.727520,-0.6487,-2.5019,3.0484,0.00
0.3940,-0.099230,-0.420880,0.730573,-0.6514,-2.5105,3.0556,0.00
0.3950,-0.099882,-0.423396,0.733632,-0.6537,-2.5181,3.0619,0.00
0.3960,-0.100537,-0.425918,0.736698,-0.6556,-2.5246,3.0673,0.00
0.3970,-0.101194,-0.428446,0.739768,-0.6571,-2.5300,3.0718,0.00
0.3980,-0.101852,-0.430979,0.742842,-0.6581,-2.5344,3.0754,0.00
0.3990,-0.102510,-0.433516,0.745919,-0.6587,-2.5377,3.0780,0.00
0.4000,-0.103169,-0.436055,0.748999,-0.6589,-2.5400,3.0797,0.00
0.4010,-0.103828,-0.438596,0.752079,-0.6587,-2.5412,3.0806,0.00
0.4020,-0.104486,-0.441137,0.755160,-0.6581,-2.5414,3.0806,0.00
0.4030,-0.105144,-0.443679,0.758240,-0.6571,-2.5406,3.0798,0.00
0.4040,-0.105800,-0.446218,0.761319,-0.6556,-2.5388,3.0781,0.00
0.4050,-0.106455,-0.448755,0.764395,-0.6539,-2.5361,3.0757,0.00
0.4060,-0.107107,-0.451290,0.767469,-0.6517,-2.5326,3.0726,0.00
0.4070,-0.107757,-0.453820,0.770540,-0.6492,-2.5282,3.0688,0.00
0.4080,-0.108405,-0.456345,0.773606,-0.6465,-2.5231,3.0644,0.00
0.4090,-0.109049,-0.458865,0.776667,-0.6434,-2.5173,3.0594,0.00
0.4100,-0.109691,-0.461378,0.779723,-0.6401,-2.5108,3.0540,0.00
0.4110,-0.110329,-0.463885,0.782773,-0.6365,-2.5038,3.0480,0.00
0.4120,-0.110963,-0.466384,0.785817,-0.6327,-2.4963,3.0417,0.00
0.4130,-0.111593,-0.468875,0.788855,-0.6287,-2.4883,3.0350,0.00
0.4140,-0.112219,-0.471358,0.791885,-0.6246,-2.4800,3.0280,0.00
0.4150,-0.112841,-0.473833,0.794909,-0.6204,-2.4714,3.0209,0.00
0.4160,-0.113459,-0.476299,0.797925,-0.6161,-2.4626,3.0136,0.00
0.4170,-0.114072,-0.478756,0.800934,-0.6117,-2.4538,3.0063,0.00
0.4180,-0.114681,-0.481204,0.803936,-0.6073,-2.4449,2.9989,0.00
0.4190,-0.115286,-0.483644,0.806930,-0.6029,-2.4360,2.9916,0.00
0.4200,-0.115886,-0.486074,0.809917,-0.5986,-2.4274,2.9845,0.00
0.4210,-0.116482,-0.488496,0.812897,-0.5944,-2.4189,2.9775,0.00
0.4220,-0.117074,-0.490910,0.815871,-0.5902,-2.4107,2.9708,0.00
0.4230,-0.117661,-0.493316,0.818838,-0.5862,-2.4029,2.9644,0.00
0.4240,-0.118245,-0.495714,0.821798,-0.5824,-2.3956,2.9583,0.00
0.4250,-0.118825,-0.498105,0.824753,-0.5788,-2.3888,2.9527,0.00
0.4260,-0.119402,-0.500490,0.827702,-0.5754,-2.3826,2.9476,0.00
0.4270,-0.119976,-0.502869,0.830647,-0.5723,-2.3771,2.9430,0.00
0.4280,-0.120546,-0.505243,0.833588,-0.5695,-2.3723,2.9390,0.00
0.4290,-0.121114,-0.507613,0.836524,-0.5669,-2.3683,2.9355,0.00
0.4300,-0.121680,-0.509979,0.839458,-0.5647,-2.3651,2.9327,0.00
0.4310,-0.122243,-0.512343,0.842389,-0.5629,-2.3628,2.9306,0.00
0.4320,-0.122805,-0.514704,0.845319,-0.5614,-2.3614,2.9292,0.00
0.4330,-0.123366,-0.517065,0.848248,-0.5603,-2.3610,2.9285,0.00
0.4340,-0.123925,-0.519426,0.851176,-0.5595,-2.3615,2.9285,0.00
0.4350,-0.124485,-0.521789,0.854105,-0.5592,-2.3631,2.9293,0.00
0.4360,-0.125044,-0.524153,0.857035,-0.5593,-2.3657,2.9309,0.00
0.4370,-0.125603,-0.526521,0.859967,-0.5598,-2.3693,2.9331,0.00
0.4380,-0.126164,-0.528893,0.862902,-0.5607,-2.3739,2.9362,0.00
0.4390,-0.126725,-0.531270,0.865841,-0.5620,-2.3796,2.9400,0.00
0.4400,-0.127288,-0.533654,0.868783,-0.5637,-2.3862,2.9445,0.00
0.4410,-0.127853,-0.536045,0.871731,-0.5658,-2.3939,2.9497,0.00
0.4420,-0.128421,-0.538444,0.874684,-0.5683,-2.4025,2.9556,0.00
0.4430,-0.128991,-0.540852,0.877643,-0.5711,-2.4121,2.9621,0.00
0.4440,-0.129564,-0.543271,0.880610,-0.5744,-2.4226,2.9693,0.00
0.4450,-0.130140,-0.545700,0.883584,-0.5779,-2.4340,2.9770,0.00
0.4460,-0.130721,-0.548141,0.886566,-0.5818,-2.4461,2.9853,0.00
0.4470,-0.131305,-0.550596,0.889556,-0.5861,-2.4591,2.9941,0.00
0.4480,-0.131894,-0.553063,0.892556,-0.5905,-2.4727,3.0033,0.00
0.4490,-0.132487,-0.555545,0.895565,-0.5953,-2.4870,3.0129,0.00
0.4500,-0.133086,-0.558041,0.898584,-0.6002,-2.5018,3.0229,0.00
0.4510,-0.133689,-0.560552,0.901613,-0.6054,-2.5171,3.0331,0.00
0.4520,-0.134298,-0.563079,0.904653,-0.6107,-2.5329,3.0436,0.00
0.4530,-0.134912,-0.565622,0.907703,-0.6162,-2.5491,3.0543,0.00
0.4540,-0.135532,-0.568181,0.910763,-0.6218,-2.5655,3.0650,0.00
0.4550,-0.136157,-0.570757,0.913835,-0.6274,-2.5821,3.0758,0.00
0.4560,-0.136788,-0.573349,0.916918,-0.6331,-2.5988,3.0867,0.00
0.4570,-0.137425,-0.575958,0.920011,-0.6388,-2.6155,3.0974,0.00
0.4580,-0.138067,-0.578584,0.923115,-0.6445,-2.6322,3.1080,0.00
0.4590,-0.138715,-0.581227,0.926230,-0.6501,-2.6488,3.1185,0.00
0.4600,-0.139369,-0.583886,0.929354,-0.6556,-2.6651,3.1287,0.00
0.4610,-0.140028,-0.586561,0.932489,-0.6610,-2.6812,3.1386,0.00
0.4620,-0.140692,-0.589252,0.935634,-0.6662,-2.6968,3.1481,0.00
0.4630,-0.141361,-0.591959,0.938788,-0.6713,-2.7121,3.1573,0.00
0.4640,-0.142036,-0.594680,0.941951,-0.6761,-2.7268,3.1660,0.00
0.4650,-0.142715,-0.597416,0.945122,-0.6807,-2.7410,3.1742,0.00
0.4660,-0.143398,-0.600165,0.948301,-0.6850,-2.7545,3.1819,0.00
0.4670,-0.144086,-0.602928,0.951488,-0.6890,-2.7673,3.1891,0.00
0.4680,-0.144777,-0.605703,0.954681,-0.6927,-2.7793,3.1957,0.00
0.4690,-0.145472,-0.608489,0.957881,-0.6961,-2.7906,3.2016,0.00
0.4700,-0.146170,-0.611286,0.961086,-0.6991,-2.8010,3.2069,0.00
0.4710,-0.146871,-0.614094,0.964296,-0.7018,-2.8105,3.2116,0.00
0.4720,-0.147574,-0.616910,0.967510,-0.7040,-2.8191,3.2156,0.00
0.4730,-0.148279,-0.619734,0.970728,-0.7059,-2.8268,3.2189,0.00
0.4740,-0.148986,-0.622565,0.973949,-0.7074,-2.8335,3.2215,0.00
0.4750,-0.149694,-0.625402,0.977172,-0.7084,-2.8392,3.2235,0.00
0.4760,-0.150403,-0.628244,0.980396,-0.7091,-2.8440,3.2248,0.00
0.4770,-0.151112,-0.631091,0.983622,-0.7094,-2.8479,3.2254,0.00
0.4780,-0.151822,-0.633941,0.986847,-0.7092,-2.8507,3.2254,0.00
0.4790,-0.152531,-0.636793,0.990072,-0.7087,-2.8526,3.2247,0.00
0.4800,-0.153239,-0.639646,0.993296,-0.7078,-2.8537,3.2235,0.00
0.4810,-0.153946,-0.642500,0.996519,-0.7065,-2.8538,3.2216,0.00
0.4820,-0.154651,-0.645354,0.999739,-0.7049,-2.8531,3.2193,0.00
0.4830,-0.155355,-0.648206,1.002957,-0.7029,-2.8516,3.2164,0.00
0.4840,-0.156057,-0.651056,1.006171,-0.7006,-2.8493,3.2130,0.00
0.4850,-0.156756,-0.653904,1.009382,-0.6981,-2.8464,3.2092,0.00
0.4860,-0.157452,-0.656748,1.012589,-0.6952,-2.8428,3.2051,0.00
0.4870,-0.158145,-0.659589,1.015791,-0.6921,-2.8386,3.2005,0.00
0.4880,-0.158835,-0.662424,1.018989,-0.6888,-2.8339,3.1957,0.00
0.4890,-0.159522,-0.665255,1.022181,-0.6853,-2.8288,3.1906,0.00
0.4900,-0.160205,-0.668081,1.025368,-0.6817,-2.8234,3.1854,0.00
0.4910,-0.160884,-0.670900,1.028551,-0.6779,-2.8176,3.1799,0.00
0.4920,-0.161560,-0.673714,1.031727,-0.6740,-2.8117,3.1744,0.00
0.4930,-0.162231,-0.676522,1.034898,-0.6701,-2.8056,3.1688,0.00
0.4940,-0.162899,-0.679324,1.038063,-0.6662,-2.7995,3.1632,0.00
0.4950,-0.163563,-0.682120,1.041223,-0.6623,-2.7935,3.1577,0.00
0.4960,-0.164223,-0.684910,1.044377,-0.6584,-2.7876,3.1522,0.00
0.4970,-0.164879,-0.687693,1.047526,-0.6546,-2.7819,3.1469,0.00
0.4980,-0.165531,-0.690472,1.050670,-0.6509,-2.7765,3.1417,0.00
0.4990,-0.166180,-0.693245,1.053808,-0.6473,-2.7714,3.1368,0.00
0.5000,-0.166825,-0.696014,1.056942,-0.6439,-2.7669,3.1321,0.00
0.5010,-0.167467,-0.698778,1.060072,-0.6407,-2.7628,3.1277,0.00
0.5020,-0.168106,-0.701538,1.063196,-0.6378,-2.7593,3.1237,0.00
0.5030,-0.168742,-0.704296,1.066318,-0.6351,-2.7565,3.1200,0.00
0.5040,-0.169375,-0.707051,1.069436,-0.6327,-2.7544,3.1166,0.00
0.5050,-0.170007,-0.709805,1.072550,-0.6305,-2.7531,3.1137,0.00
0.5060,-0.170636,-0.712557,1.075662,-0.6287,-2.7526,3.1112,0.00
0.5070,-0.171264,-0.715310,1.078772,-0.6272,-2.7529,3.1091,0.00
0.5080,-0.171890,-0.718063,1.081880,-0.6261,-2.7542,3.1074,0.00
0.5090,-0.172516,-0.720819,1.084986,-0.6253,-2.7563,3.1062,0.00
0.5100,-0.173141,-0.723577,1.088092,-0.6249,-2.7594,3.1055,0.00
0.5110,-0.173766,-0.726339,1.091197,-0.6249,-2.7635,3.1052,0.00
0.5120,-0.174391,-0.729105,1.094302,-0.6252,-2.7685,3.1053,0.00
0.5130,-0.175016,-0.731877,1.097407,-0.6259,-2.7745,3.1058,0.00
0.5140,-0.175643,-0.734656,1.100513,-0.6270,-2.7814,3.1068,0.00
0.5150,-0.176271,-0.737442,1.103620,-0.6284,-2.7893,3.1082,0.00
0.5160,-0.176900,-0.740236,1.106729,-0.6302,-2.7982,3.1099,0.00
0.5170,-0.177532,-0.743040,1.109840,-0.6323,-2.8079,3.1120,0.00
0.5180,-0.178166,-0.745855,1.112953,-0.6348,-2.8185,3.1144,0.00
0.5190,-0.178802,-0.748680,1.116069,-0.6375,-2.8299,3.1171,0.00
0.5200,-0.179442,-0.751518,1.119188,-0.6406,-2.8420,3.1201,0.00
0.5210,-0.180084,-0.754368,1.122310,-0.6439,-2.8550,3.1233,0.00
0.5220,-0.180730,-0.757231,1.125435,-0.6474,-2.8685,3.1267,0.00
0.5230,-0.181380,-0.760108,1.128563,-0.6512,-2.8827,3.1303,0.00
0.5240,-0.182034,-0.763000,1.131696,-0.6551,-2.8974,3.1340,0.00
0.5250,-0.182691,-0.765906,1.134832,-0.6592,-2.9125,3.1377,0.00
0.5260,-0.183353,-0.768829,1.137972,-0.6634,-2.9281,3.1415,0.00
0.5270,-0.184019,-0.771767,1.141115,-0.6677,-2.9439,3.1453,0.00
0.5280,-0.184690,-0.774720,1.144263,-0.6720,-2.9600,3.1490,0.00
0.5290,-0.185364,-0.777691,1.147414,-0.6764,-2.9762,3.1527,0.00
0.5300,-0.186043,-0.780677,1.150569,-0.6808,-2.9925,3.1563,0.00
0.5310,-0.186727,-0.783680,1.153727,-0.6851,-3.0088,3.1597,0.00
0.5320,-0.187415,-0.786699,1.156889,-0.6893,-3.0249,3.1629,0.00
0.5330,-0.188107,-0.789734,1.160053,-0.6935,-3.0409,3.1659,0.00
0.5340,-0.188803,-0.792784,1.163221,-0.6975,-3.0566,3.1686,0.00
0.5350,-0.189502,-0.795851,1.166391,-0.7013,-3.0720,3.1710,0.00
0.5360,-0.190206,-0.798932,1.169564,-0.7049,-3.0870,3.1732,0.00
0.5370,-0.190913,-0.802028,1.172738,-0.7083,-3.1014,3.1750,0.00
0.5380,-0.191623,-0.805138,1.175914,-0.7115,-3.1153,3.1764,0.00
0.5390,-0.192337,-0.808262,1.179091,-0.7143,-3.1286,3.1775,0.00
0.5400,-0.193053,-0.811399,1.182270,-0.7169,-3.1413,3.1782,0.00
0.5410,-0.193771,-0.814548,1.185448,-0.7191,-3.1532,3.1785,0.00
0.5420,-0.194491,-0.817708,1.188627,-0.7210,-3.1643,3.1783,0.00
0.5430,-0.195213,-0.820879,1.191805,-0.7226,-3.1746,3.1778,0.00
0.5440,-0.195937,-0.824060,1.194983,-0.7238,-3.1841,3.1769,0.00
0.5450,-0.196661,-0.827249,1.198159,-0.7246,-3.1927,3.1755,0.00
0.5460,-0.197386,-0.830447,1.201334,-0.7251,-3.2005,3.1738,0.00
0.5470,-0.198111,-0.833652,1.204507,-0.7252,-3.2073,3.1716,0.00
0.5480,-0.198836,-0.836863,1.207677,-0.7249,-3.2133,3.1691,0.00
0.5490,-0.199561,-0.840080,1.210845,-0.7242,-3.2184,3.1662,0.00
0.5500,-0.200284,-0.843301,1.214009,-0.7232,-3.2226,3.1630,0.00
0.5510,-0.201007,-0.846526,1.217170,-0.7218,-3.2260,3.1594,0.00
0.5520,-0.201727,-0.849754,1.220327,-0.7201,-3.2286,3.1555,0.00
0.5530,-0.202446,-0.852984,1.223480,-0.7180,-3.2303,3.1513,0.00
0.5540,-0.203163,-0.856215,1.226629,-0.7157,-3.2314,3.1468,0.00
0.5550,-0.203877,-0.859446,1.229773,-0.7131,-3.2317,3.1422,0.00
0.5560,-0.204588,-0.862678,1.232913,-0.7102,-3.2315,3.1372,0.00
0.5570,-0.205296,-0.865909,1.236047,-0.7070,-3.2306,3.1322,0.00
0.5580,-0.206001,-0.869139,1.239176,-0.7037,-3.2293,3.1269,0.00
0.5590,-0.206703,-0.872367,1.242299,-0.7002,-3.2275,3.1215,0.00
0.5600,-0.207401,-0.875593,1.245417,-0.6965,-3.2254,3.1160,0.00
0.5610,-0.208095,-0.878817,1.248530,-0.6927,-3.2230,3.1105,0.00
0.5620,-0.208785,-0.882038,1.251637,-0.6888,-3.2204,3.1049,0.00
0.5630,-0.209471,-0.885257,1.254739,-0.6849,-3.2177,3.0992,0.00
0.5640,-0.210154,-0.888473,1.257835,-0.6809,-3.2150,3.0936,0.00
0.5650,-0.210832,-0.891687,1.260924,-0.6769,-3.2123,3.0880,0.00
0.5660,-0.211507,-0.894897,1.264009,-0.6730,-3.2099,3.0824,0.00
0.5670,-0.212177,-0.898106,1.267088,-0.6692,-3.2076,3.0769,0.00
0.5680,-0.212844,-0.901312,1.270161,-0.6655,-3.2057,3.0715,0.00
0.5690,-0.213507,-0.904517,1.273229,-0.6619,-3.2042,3.0662,0.00
0.5700,-0.214167,-0.907720,1.276292,-0.6584,-3.2031,3.0610,0.00
0.5710,-0.214823,-0.910923,1.279349,-0.6552,-3.2027,3.0559,0.00
0.5720,-0.215477,-0.914126,1.282402,-0.6522,-3.2028,3.0509,0.00
0.5730,-0.216127,-0.917329,1.285449,-0.6494,-3.2036,3.0461,0.00
0.5740,-0.216775,-0.920533,1.288492,-0.6468,-3.2052,3.0414,0.00
0.5750,-0.217420,-0.923740,1.291530,-0.6445,-3.2076,3.0368,0.00
0.5760,-0.218064,-0.926949,1.294564,-0.6425,-3.2108,3.0324,0.00
0.5770,-0.218705,-0.930162,1.297594,-0.6409,-3.2149,3.0281,0.00
0.5780,-0.219345,-0.933380,1.300619,-0.6395,-3.2199,3.0240,0.00
0.5790,-0.219984,-0.936604,1.303640,-0.6384,-3.2259,3.0199,0.00
0.5800,-0.220622,-0.939834,1.306656,-0.6376,-3.2327,3.0160,0.00
0.5810,-0.221259,-0.943071,1.309669,-0.6371,-3.2405,3.0122,0.00
0.5820,-0.221896,-0.946317,1.312679,-0.6369,-3.2493,3.0084,0.00
0.5830,-0.222533,-0.949572,1.315684,-0.6370,-3.2590,3.0048,0.00
0.5840,-0.223170,-0.952837,1.318686,-0.6374,-3.2695,3.0012,0.00
0.5850,-0.223808,-0.956114,1.321684,-0.6381,-3.2810,2.9976,0.00
0.5860,-0.224446,-0.959402,1.324679,-0.6390,-3.2933,2.9940,0.00
0.5870,-0.225086,-0.962703,1.327670,-0.6401,-3.3064,2.9905,0.00
0.5880,-0.225727,-0.966018,1.330658,-0.6414,-3.3202,2.9869,0.00
0.5890,-0.226369,-0.969347,1.333642,-0.6430,-3.3346,2.9833,0.00
0.5900,-0.227013,-0.972691,1.336622,-0.6446,-3.3497,2.9797,0.00
0.5910,-0.227659,-0.976050,1.339599,-0.6464,-3.3654,2.9760,0.00
0.5920,-0.228307,-0.979425,1.342573,-0.6483,-3.3815,2.9722,0.00
0.5930,-0.228956,-0.982817,1.345542,-0.6503,-3.3979,2.9683,0.00
0.5940,-0.229608,-0.986225,1.348507,-0.6523,-3.4147,2.9643,0.00
0.5950,-0.230261,-0.989651,1.351468,-0.6543,-3.4317,2.9602,0.00
0.5960,-0.230917,-0.993093,1.354425,-0.6562,-3.4487,2.9560,0.00
0.5970,-0.231574,-0.996552,1.357378,-0.6581,-3.4658,2.9516,0.00
0.5980,-0.232233,-1.000029,1.360326,-0.6599,-3.4829,2.9470,0.00
0.5990,-0.232894,-1.003522,1.363270,-0.6616,-3.4998,2.9423,0.00
0.6000,-0.233557,-1.007032,1.366210,-0.6631,-3.5164,2.9374,0.00
0.6010,-0.234221,-1.010559,1.369144,-0.6644,-3.5327,2.9324,0.00
0.6020,-0.234886,-1.014102,1.372073,-0.6655,-3.5486,2.9272,0.00
0.6030,-0.235552,-1.017660,1.374997,-0.6664,-3.5640,2.9218,0.00
0.6040,-0.236219,-1.021233,1.377916,-0.6670,-3.5788,2.9163,0.00
0.6050,-0.236886,-1.024821,1.380828,-0.6673,-3.5930,2.9106,0.00
0.6060,-0.237553,-1.028423,1.383736,-0.6673,-3.6064,2.9047,0.00
0.6070,-0.238220,-1.032037,1.386637,-0.6669,-3.6192,2.8987,0.00
0.6080,-0.238887,-1.035664,1.389532,-0.6663,-3.6311,2.8925,0.00
0.6090,-0.239553,-1.039302,1.392420,-0.6653,-3.6422,2.8863,0.00
0.6100,-0.240217,-1.042951,1.395304,-0.6639,-3.6524,2.8799,0.00
0.6110,-0.240880,-1.046610,1.398181,-0.6622,-3.6618,2.8734,0.00
0.6120,-0.241541,-1.050276,1.401050,-0.6601,-3.6702,2.8668,0.00
0.6130,-0.242199,-1.053952,1.403913,-0.6577,-3.6778,2.8601,0.00
0.6140,-0.242855,-1.057634,1.406769,-0.6549,-3.6844,2.8534,0.00
0.6150,-0.243508,-1.061322,1.409619,-0.6518,-3.6902,2.8466,0.00
0.6160,-0.244158,-1.065016,1.412461,-0.6483,-3.6951,2.8398,0.00
0.6170,-0.244804,-1.068714,1.415297,-0.6446,-3.6993,2.8329,0.00
0.6180,-0.245446,-1.072415,1.418126,-0.6406,-3.7026,2.8260,0.00
0.6190,-0.246084,-1.076120,1.420948,-0.6363,-3.7053,2.8191,0.00
0.6200,-0.246718,-1.079827,1.423764,-0.6317,-3.7073,2.8123,0.00
0.6210,-0.247346,-1.083535,1.426571,-0.6270,-3.7087,2.8054,0.00
0.6220,-0.247970,-1.087244,1.429373,-0.6220,-3.7097,2.7985,0.00
0.6230,-0.248589,-1.090954,1.432167,-0.6169,-3.7102,2.7917,0.00
0.6240,-0.249203,-1.094664,1.434955,-0.6117,-3.7103,2.7849,0.00
0.6250,-0.249811,-1.098375,1.437735,-0.6063,-3.7102,2.7781,0.00
0.6260,-0.250414,-1.102085,1.440509,-0.6009,-3.7100,2.7714,0.00
0.6270,-0.251011,-1.105795,1.443276,-0.5954,-3.7097,2.7646,0.00
0.6280,-0.251603,-1.109504,1.446037,-0.5899,-3.7094,2.7579,0.00
0.6290,-0.252190,-1.113213,1.448790,-0.5845,-3.7093,2.7512,0.00
0.6300,-0.252771,-1.116923,1.451537,-0.5790,-3.7094,2.7446,0.00
0.6310,-0.253347,-1.120632,1.454276,-0.5737,-3.7097,2.7379,0.00
0.6320,-0.253917,-1.124342,1.457009,-0.5684,-3.7105,2.7312,0.00
0.6330,-0.254482,-1.128054,1.459735,-0.5633,-3.7118,2.7245,0.00
0.6340,-0.255042,-1.131766,1.462454,-0.5583,-3.7136,2.7178,0.00
0.6350,-0.255598,-1.135482,1.465167,-0.5534,-3.7161,2.7111,0.00
0.6360,-0.256148,-1.139199,1.467872,-0.5488,-3.7192,2.7043,0.00
0.6370,-0.256694,-1.142921,1.470571,-0.5443,-3.7231,2.6975,0.00
0.6380,-0.257236,-1.146646,1.473263,-0.5400,-3.7278,2.6906,0.00
0.6390,-0.257773,-1.150377,1.475946,-0.5359,-3.7334,2.6836,0.00
0.6400,-0.258307,-1.154114,1.478622,-0.5321,-3.7398,2.6765,0.00
0.6410,-0.258836,-1.157858,1.481293,-0.5284,-3.7470,2.6693,0.00
0.6420,-0.259363,-1.161610,1.483957,-0.5250,-3.7552,2.6620,0.00
0.6430,-0.259886,-1.165370,1.486610,-0.5217,-3.7642,2.6546,0.00
0.6440,-0.260405,-1.169140,1.489257,-0.5187,-3.7742,2.6471,0.00
0.6450,-0.260922,-1.172921,1.491897,-0.5158,-3.7849,2.6395,0.00
0.6460,-0.261436,-1.176712,1.494529,-0.5131,-3.7965,2.6317,0.00
0.6470,-0.261948,-1.180516,1.497152,-0.5105,-3.8089,2.6237,0.00
0.6480,-0.262457,-1.184333,1.499766,-0.5081,-3.8219,2.6157,0.00
0.6490,-0.262963,-1.188163,1.502373,-0.5058,-3.8357,2.6075,0.00
0.6500,-0.263468,-1.192007,1.504972,-0.5035,-3.8500,2.5992,0.00
